,Unnamed: 0,filename,artist,title,style,genre,date
24247,27143,95440.jpg,129349585c3d1f312535b6619fc36bf7,On the square in Ivanovo Congress Nizhny Novgorod Kremlin,Realism,genre painting,c.1890
24250,27146,91739.jpg,9649a0013a798a8367d2c493e37468ec,"Mariposa Indian Encampment, Yosemite Valley, California",Luminism,landscape,c.1872
24251,27148,99692.jpg,49bb8d79587c2172c6cd04dd705fd891,Woman with a Parasol,Post-Impressionism,portrait,c.1902
24260,27159,22075.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Man and Woman Riding through the Woods,Post-Impressionism,genre painting,1901
24264,27163,57201.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of the Artist's Daughter (Dorothy),Impressionism,portrait,c.1879
24265,27164,46165.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Road to Calvary,Baroque,religious painting,1637
24277,27178,61758.jpg,49bb8d79587c2172c6cd04dd705fd891,A Dark Day,Post-Impressionism,genre painting,c.1913
24278,27179,32385.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Woman Combing Her Hair,Post-Impressionism,sketch and study,1896
24282,27183,90335.jpg,49bb8d79587c2172c6cd04dd705fd891,Children at the Beach,Impressionism,genre painting,c.1897
24291,27192,32329.jpg,e1587900e782de448f604b37cde0fdfd,Reclining nude with Arms Folded under Her Head,Expressionism,nude painting (nu),1916
24293,27195,28011.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Bed,Post-Impressionism,nude painting (nu),1898
24302,27204,59788.jpg,49bb8d79587c2172c6cd04dd705fd891,The Cove,Post-Impressionism,genre painting,c.1911
24308,27210,1447.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Hunting Big Horn Sheep ,Romanticism,genre painting,1898.0
24327,27232,62521.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Procession of the Raja,Post-Impressionism,genre painting,1895
24338,27244,17865.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Brownie Mocks at the Cat,Neo-Romanticism,illustration,1892.0
24339,27245,69784.jpg,9649a0013a798a8367d2c493e37468ec,Sierra Nevada Mountains  ,Luminism,landscape,
24354,27261,75001.jpg,68cbc428edbcf480cbbb9a0e66e7046d,The Cup of Tea,Impressionism,portrait,c.1879
24382,27292,67896.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,On the Pond ,Romanticism,genre painting,1918.0
24387,27297,97828.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Dancer Adjusting Her Tights,Art Nouveau (Modern),genre painting,1890
24388,27299,22187.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The Buffalo Herd ,Romanticism,animal painting,1895.0
24389,27300,31069.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Woman and Child,Impressionism,genre painting,1888
24394,27309,1144.jpg,dc589f213ba7bd398714ac2796b7c0ab,Landscape with Cows and Wildfowlers,Baroque,pastorale,c.1630
24401,27316,80398.jpg,1468ab18764365ded902fc726aec2c89,Prelim Drawing Ceiling Decoration for Philips_,Op Art,design,1951
24412,27327,96141.jpg,bc58ed3c3e7750f9644953020a39e867,The Turkish Bath,Neoclassicism,genre painting,1863
24416,27333,98465.jpg,49bb8d79587c2172c6cd04dd705fd891,Low Tide,Impressionism,genre painting,c.1897
24430,27349,17170.jpg,8cdd41002b7b5c5d112865054a7fe13e,Mountain Forest,Expressionism,landscape,1920
24435,27356,19095.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Medical Inspection,Post-Impressionism,genre painting,
24461,27384,23946.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Miss May Belfort,Art Nouveau (Modern),portrait,1895
24470,27395,1715.jpg,62b4406512c45730d2c7c40f5e3d0d12,Snow Flowers,Dada,abstract,1929
24482,27409,73846.jpg,9649a0013a798a8367d2c493e37468ec,Lower Yellowstone Falls,Luminism,landscape,1881
24483,27410,54599.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Woman with Gloves (Honorine Platzer),Post-Impressionism,portrait,1891
24506,27433,4554.jpg,c9380d13360b37f21cfd174d92a7247e,Surrealistic Composition,Futurism,genre painting,1925
24518,27445,33001.jpg,9649a0013a798a8367d2c493e37468ec,Day's Beginning,Luminism,landscape,c.1856
24519,27446,4087.jpg,dc589f213ba7bd398714ac2796b7c0ab,Pan and Syrinx,Baroque,mythological painting,1619
24557,27488,102572.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The journal white (poster),Art Nouveau (Modern),poster,1896
24559,27490,97146.jpg,49bb8d79587c2172c6cd04dd705fd891,Summer Afternoon,Naïve Art (Primitivism),genre painting,c.1916
24577,27508,61730.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of O.Makovskaya,Romanticism,portrait,1864
24597,27528,34882.jpg,49bb8d79587c2172c6cd04dd705fd891,Ponte Della Paglia,Post-Impressionism,cityscape,1899
24599,27530,35693.jpg,9649a0013a798a8367d2c493e37468ec,Landscape with Cattle,Luminism,landscape,1859
24602,27533,71331.jpg,49bb8d79587c2172c6cd04dd705fd891,Head of a Girl (with Roses),Post-Impressionism,portrait,c.1899
24618,27551,62263.jpg,129349585c3d1f312535b6619fc36bf7,Female Portrait,Romanticism,portrait,
24625,27558,86816.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of a Woman,Expressionism,portrait,
24658,27595,100978.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,The Cloisters,Impressionism,cityscape,1880
24666,27603,85929.jpg,9649a0013a798a8367d2c493e37468ec,On the Lake,Luminism,genre painting,
24675,27612,15677.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of Artist Alexander Popov,Romanticism,portrait,1863
24686,27624,19443.jpg,49bb8d79587c2172c6cd04dd705fd891,Nantasket,Impressionism,genre painting,c.1905
24698,27636,44991.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,M. Praince,Art Nouveau (Modern),portrait,1893
24706,27644,46396.jpg,49bb8d79587c2172c6cd04dd705fd891,"Surf, Cohasset",Post-Impressionism,landscape,c.1905
24709,27647,86366.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Babylon German by Victor Joze,Art Nouveau (Modern),poster,c.1894
24731,27672,86340.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Mexican Buffalo Hunters ,Romanticism,genre painting,1924.0
24749,27693,79340.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Damage of Sennaherib,Baroque,battle painting,c.1618
24771,27716,1937.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Bath Beach,Impressionism,genre painting,1888
24777,27724,81239.jpg,49bb8d79587c2172c6cd04dd705fd891,"Beach, St. Malo",Post-Impressionism,genre painting,c.1907
24790,27737,14422.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Navajo Trackers ,Romanticism,genre painting,1926.0
24813,27760,39825.jpg,e1587900e782de448f604b37cde0fdfd,Victoria,Expressionism,portrait,1916
24818,27766,73120.jpg,8cdd41002b7b5c5d112865054a7fe13e,Female Nude with Black Hat,Expressionism,nude painting (nu),
24819,27767,35507.jpg,8cdd41002b7b5c5d112865054a7fe13e,Street Scene with Green Cocotte,Expressionism,genre painting,
24822,27770,45898.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of Mrs. William Clark,Impressionism,portrait,
24865,27819,12443.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Young Girl Holding a Loose Bouquet,Impressionism,portrait,c.1880
24866,27820,94785.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,They Woman with a Tub,Art Nouveau (Modern),genre painting,1896
24875,27830,73630.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of a Woman,Impressionism,portrait,1894
24891,27849,26091.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Reflection,Impressionism,genre painting,c.1893
24905,27863,60628.jpg,9649a0013a798a8367d2c493e37468ec,Sunrise at Glacier Station,Luminism,landscape,
24925,27885,96969.jpg,8cdd41002b7b5c5d112865054a7fe13e,Female Nude with Black Hat ,Expressionism,nude painting (nu),
24934,27896,3475.jpg,9649a0013a798a8367d2c493e37468ec,Florida Scene,Luminism,landscape,
24949,27912,61431.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Resurrection of Christ,Baroque,religious painting,1612
24958,27921,4434.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Doctor Devaraigne,Expressionism,portrait,1917
24975,27941,42298.jpg,8cdd41002b7b5c5d112865054a7fe13e,Study of a Head,Expressionism,sketch and study,1926
24977,27944,40294.jpg,dc589f213ba7bd398714ac2796b7c0ab,"Portrait of Infanta Clara Eugenia, Governess of the Netherlands",Baroque,portrait,1620
24981,27948,71012.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Sailboat at Anchor,Impressionism,marina,c.1881
25004,27972,21798.jpg,1468ab18764365ded902fc726aec2c89,Still Life,Surrealism,still life,1943
25017,27987,24495.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Pierreuse Gabrielle,Post-Impressionism,portrait,1893
25038,28011,56030.jpg,e1587900e782de448f604b37cde0fdfd,Woman Seated by a Fireplace,Expressionism,portrait,1915
25040,28013,42817.jpg,49bb8d79587c2172c6cd04dd705fd891,Boston Harbor,Impressionism,marina,c.1905
25060,28033,88179.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of the Girl,Realism,portrait,
25073,28049,30113.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Eye of Silence,Surrealism,allegorical painting,1943
25074,28050,77488.jpg,8cdd41002b7b5c5d112865054a7fe13e,Three Women in a Cafe,Expressionism,sketch and study,1929
25078,28055,71322.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Sara and Her Mother with the Baby,Impressionism,genre painting,c.1901
25081,28058,10455.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Juan Gris,Expressionism,portrait,1915
25089,28066,80456.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The Signal ,Romanticism,genre painting,1903.0
25094,28071,6251.jpg,dc589f213ba7bd398714ac2796b7c0ab,St. George and a Dragon,Baroque,religious painting,c.1610
25102,28080,16766.jpg,129349585c3d1f312535b6619fc36bf7,Male Portrait,Romanticism,portrait,1863
25123,28102,40583.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The War Party,Romanticism,genre painting,
25126,28105,10811.jpg,dc589f213ba7bd398714ac2796b7c0ab,Sketches,Baroque,sketch and study,1625
25137,28118,51669.jpg,c8041306a183cbaf39ff8cd707c9cc7f,In the waiting room study,Neo-Romanticism,portrait,1883.0
25158,28140,76221.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Paris.Boulevard des Capucines.,Impressionism,cityscape,1906
25169,28152,17096.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Judgment of Paris,Baroque,mythological painting,c.1625
25174,28158,19049.jpg,dc589f213ba7bd398714ac2796b7c0ab,Studies of the Head of a Negro,Baroque,portrait,
25212,28198,6135.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The Famous Unrivalled Hidari Jingoro,Ukiyo-e,history painting,
25213,28199,20141.jpg,e1587900e782de448f604b37cde0fdfd,Woman's Head with Beauty Spot,Expressionism,portrait,c.1906
25228,28217,48131.jpg,9649a0013a798a8367d2c493e37468ec,"Evening Glow, Lake Louise",Luminism,landscape,
25272,28268,35720.jpg,9649a0013a798a8367d2c493e37468ec,Autumn Woods,Luminism,landscape,1886
25307,28310,2225.jpg,3937af6d364e2f24d1cce16fe3916536,The looking glass ,Surrealism,symbolic painting,1963
25308,28311,55417.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Bacchante,Realism,genre painting,1872
25322,28327,27493.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The General at the River,Impressionism,genre painting,1882
25339,28346,75222.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Gathering Fruit,Japonism,genre painting,1893
25348,28356,4366.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Craftsman modern,Art Nouveau (Modern),genre painting,
25367,28378,36687.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Head of a Woman,Post-Impressionism,sketch and study,1896
25369,28380,74.jpg,129349585c3d1f312535b6619fc36bf7,Roses,Realism,flower painting,c.1890
25394,28407,84944.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Young Woman Before a Mirror,Impressionism,genre painting,c.1887
25415,28430,96982.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,In the south of France ,Impressionism,landscape,1908
25418,28433,16590.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of Hudenkova,Romanticism,portrait,1885
25422,28437,54333.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of Elbert Hubbard (The Roycrafter),Impressionism,portrait,1902
25438,28458,49019.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"Dun, a Gordon Setter Belonging to Comte Alphonse de Toulouse Lautrec",Impressionism,animal painting,1881
25455,28477,45381.jpg,bc58ed3c3e7750f9644953020a39e867,Madame Gonse,Neoclassicism,portrait,1852
25465,28487,73193.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Jane Avril Seen from the Back,Art Nouveau (Modern),sketch and study,1893
25491,28516,84071.jpg,49bb8d79587c2172c6cd04dd705fd891,Bathers,Post-Impressionism,nude painting (nu),c.1915
25500,28526,22256.jpg,c9380d13360b37f21cfd174d92a7247e,Marusia,Post-Impressionism,portrait,
25509,28536,26875.jpg,8cdd41002b7b5c5d112865054a7fe13e,Peter Schlemihl's Remarkable Story,Expressionism,illustration,
25515,28543,96802.jpg,e1587900e782de448f604b37cde0fdfd,Woman's Head,Expressionism,portrait,1915
25529,28557,63922.jpg,c9380d13360b37f21cfd174d92a7247e,Fifty-thousand-years-old woman on Mars,Futurism,genre painting,1922
25531,28559,59763.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Entire City,Surrealism,cityscape,c.1935
25539,28568,90265.jpg,62b4406512c45730d2c7c40f5e3d0d12,Loplop Introduces a Young Girl,Dada,abstract,1930
25551,28582,49666.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,La Revue Blanche,Art Nouveau (Modern),portrait,1895
25554,28585,69409.jpg,129349585c3d1f312535b6619fc36bf7,Girl with a sheaf,Romanticism,portrait,c.1880
25557,28588,97111.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Mother And Child,Impressionism,genre painting,1889
25608,28644,64324.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Cell ,Impressionism,landscape,1912
25631,28667,4667.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Madame Aline Gibert,Post-Impressionism,portrait,1887
25636,28673,34155.jpg,e1587900e782de448f604b37cde0fdfd,Young Girl in Beret,Expressionism,portrait,1918
25654,28691,18875.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,The bridge at the mill ,Impressionism,landscape,1908
25669,28707,65118.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Seated Woman in Black Dress,Impressionism,portrait,1890
25674,28714,89715.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of James Whitcomb Riley,Realism,portrait,1903
25678,28719,63080.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Twelve men in the forest ,Neo-Romanticism,genre painting,1900.0
25680,28721,12391.jpg,dc589f213ba7bd398714ac2796b7c0ab,Madonna and Child with the Donors Alexandre Goubeau and his wife Anne Antoni,Baroque,religious painting,c.1604
25682,28723,83696.jpg,62b4406512c45730d2c7c40f5e3d0d12,Blind swimmers (Effect of a touch),Surrealism,abstract,1934
25697,28738,35564.jpg,e1587900e782de448f604b37cde0fdfd,Jacques and Berthe Lipchitz,Expressionism,portrait,1917
25715,28757,8212.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Study of a Dancer,Post-Impressionism,sketch and study,1888
25723,28765,15958.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"Woman in a Black Hat, Berthe la Sourde",Post-Impressionism,portrait,1890
25740,28784,83515.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Woman Reading in a Garden,Impressionism,portrait,1880
25746,28790,36026.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Undergrowth,Post-Impressionism,landscape,1904
25751,28795,69238.jpg,129349585c3d1f312535b6619fc36bf7,Meeting of Isaac and Eleazar,Academicism,religious painting,1858
25753,28797,11423.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of the Artist Ivan Aivazovsky,Romanticism,portrait,1887
25765,28809,3943.jpg,129349585c3d1f312535b6619fc36bf7,Female Portrait,Romanticism,portrait,c.1890
25772,28816,61506.jpg,9649a0013a798a8367d2c493e37468ec,The Fishing Fleet,Luminism,marina,1862
25780,28824,39976.jpg,e1587900e782de448f604b37cde0fdfd,Boy in a Blue Shirt,Expressionism,portrait,
25807,28853,85844.jpg,129349585c3d1f312535b6619fc36bf7,Girl with dog,Romanticism,portrait,
25818,28865,29557.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Beatrice Hastings,Expressionism,portrait,1915
25821,28868,20937.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The mad cow,Art Nouveau (Modern),poster,
25833,28882,77255.jpg,49bb8d79587c2172c6cd04dd705fd891,"Merry Go Round, Nahant",Post-Impressionism,genre painting,c.1901
25837,28888,31584.jpg,e1587900e782de448f604b37cde0fdfd,Chaim Soutine,Expressionism,portrait,
25838,28889,85310.jpg,e1587900e782de448f604b37cde0fdfd,Jeanne Hebuterne,Expressionism,portrait,1919
25849,28902,29265.jpg,9649a0013a798a8367d2c493e37468ec,"Kern's River Valley, California",Luminism,landscape,1871
25857,28910,19593.jpg,129349585c3d1f312535b6619fc36bf7,Boyaryshnya,Romanticism,portrait,
25862,28915,21321.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Bridge ,Impressionism,landscape,
25864,28917,36002.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,At the Tea-Table,Impressionism,genre painting,1888
25869,28922,23284.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Margot,Impressionism,animal painting,1881
25880,28933,94119.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Crew at Bosc,Impressionism,genre painting,1881
25894,28949,60022.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of Mrs.C. (Alice Gerson Chase),Impressionism,portrait,c.1895
25927,28983,45141.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Landscape near Coney Island,Impressionism,landscape,c.1886
25928,28984,17331.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Clown Cha U Kao,Post-Impressionism,portrait,1895
25957,29015,61967.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Abduction of Bulls,Baroque,animal painting,
25963,29024,37236.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of the Girl,Romanticism,portrait,1877
25971,29032,78655.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Nurse Reading to a Little Girl,Impressionism,genre painting,1895
25975,29036,86566.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of Artist K.Bornikov,Romanticism,portrait,1868
25992,29054,5171.jpg,62b4406512c45730d2c7c40f5e3d0d12,Fishbone Forest,Surrealism,symbolic painting,1927
25993,29055,97546.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Photagrapher Sescau,Art Nouveau (Modern),poster,1894
26006,29068,21263.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of Elizabeth (Betsy) Fisher,Impressionism,portrait,1899
26028,29091,26712.jpg,dc589f213ba7bd398714ac2796b7c0ab,Return of the Prodigal Son,Baroque,genre painting,c.1618
26040,29106,76423.jpg,129349585c3d1f312535b6619fc36bf7,In the Garden,Romanticism,genre painting,c.1870
26046,29112,2583.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Tatar street in Yalta. Night.,Impressionism,cityscape,1910
26048,29114,41608.jpg,129349585c3d1f312535b6619fc36bf7,Portrait,Romanticism,portrait,
26051,29117,83506.jpg,68cbc428edbcf480cbbb9a0e66e7046d,During Carnival,Realism,genre painting,1872
26056,29122,62585.jpg,49bb8d79587c2172c6cd04dd705fd891,The End Men,Post-Impressionism,genre painting,1914
26077,29145,6670.jpg,129349585c3d1f312535b6619fc36bf7,The Boyars' Wedding,Romanticism,genre painting,1883
26079,29147,100652.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Driving Buffalo Over the Cliff ,Romanticism,genre painting,1914.0
26088,29160,97200.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Deer at Lake McDonald ,Romanticism,animal painting,1908.0
26092,29164,53307.jpg,49bb8d79587c2172c6cd04dd705fd891,Venetian Scene,Impressionism,cityscape,c.1899
26095,29167,16282.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Madame Meerson and Her Daughter,Impressionism,portrait,c.1899
26106,29178,20749.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Profile of an Italian Woman,Impressionism,portrait,c.1873
26122,29194,87291.jpg,129349585c3d1f312535b6619fc36bf7,Household Conversation,Romanticism,genre painting,1868
26130,29202,50207.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of an Unknown in Red Dress,Romanticism,portrait,
26155,29228,41399.jpg,49bb8d79587c2172c6cd04dd705fd891,"Beach, St. Malo",Post-Impressionism,genre painting,c.1907
26157,29230,91677.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Portrait of a Lady (Miss My Ellison),Realism,portrait,1877
26159,29232,51223.jpg,1468ab18764365ded902fc726aec2c89,Horsemen,Op Art,tessellation,1946
26161,29235,48661.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Three Graces,Baroque,mythological painting,1623
26164,29238,60973.jpg,dc589f213ba7bd398714ac2796b7c0ab,Landscape with a trees,Baroque,landscape,c.1640
26170,29245,37852.jpg,49bb8d79587c2172c6cd04dd705fd891,The East River,Post-Impressionism,genre painting,c.1901
26171,29246,90297.jpg,49bb8d79587c2172c6cd04dd705fd891,Children in the Tree,Pointillism,genre painting,c.1911
26181,29256,92333.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of the Girl,Realism,portrait,c.1900
26183,29258,65298.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Woman ranging Her Veil,Impressionism,portrait,1886
26222,29298,40884.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,A Day Out,Art Nouveau (Modern),sketch and study,1893
26225,29303,71092.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,At the Moulin de la Galette,Post-Impressionism,genre painting,1891
26232,29311,90910.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Paris at Night,Impressionism,cityscape,1911
26254,29336,98535.jpg,dc589f213ba7bd398714ac2796b7c0ab,Descent from the Cross,Baroque,religious painting,1614
26257,29342,42400.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,The Lone Fisherman,Impressionism,landscape,c.1890
26269,29355,66544.jpg,9649a0013a798a8367d2c493e37468ec,View of the Grunewald,Luminism,landscape,
26275,29361,44416.jpg,129349585c3d1f312535b6619fc36bf7,Female Portrait,Romanticism,portrait,c.1860
26277,29363,54743.jpg,68cbc428edbcf480cbbb9a0e66e7046d,"At the Theater (Lydia Cassatt Leaning on Her Arms, Seated in a Loge)",Impressionism,portrait,1880
26280,29366,42684.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,In the south ,Impressionism,landscape,1906
26296,29383,3959.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,The Beach at Zandvoort,Impressionism,landscape,1900
26306,29393,25844.jpg,e1587900e782de448f604b37cde0fdfd,Constant Leopold,Expressionism,portrait,
26307,29394,77598.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Self Portrait,Impressionism,self-portrait,1883
26310,29398,30976.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Girl with Guitar,Impressionism,portrait,c.1886
26313,29402,56317.jpg,49bb8d79587c2172c6cd04dd705fd891,On the Shore,Post-Impressionism,genre painting,c.1914
26316,29405,104.jpg,dc589f213ba7bd398714ac2796b7c0ab,Vision of Ezekiel,Baroque,religious painting,1608
26333,29422,66332.jpg,129349585c3d1f312535b6619fc36bf7,Girl ,Romanticism,portrait,
26337,29426,57364.jpg,129349585c3d1f312535b6619fc36bf7,"Portrait of V.Makovsky, Artist's Brother",Romanticism,portrait,1868
26369,29462,85710.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Jutulkamp,Neo-Romanticism,mythological painting,
26396,29492,12995.jpg,129349585c3d1f312535b6619fc36bf7,Tea Drinking,Romanticism,genre painting,1914
26398,29495,538.jpg,49bb8d79587c2172c6cd04dd705fd891,Beach Scene with Lighthouse (also known as Children at the Seashore),Post-Impressionism,genre painting,c.1902
26425,29524,27627.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of an Unknown,Romanticism,portrait,1863
26432,29531,91903.jpg,129349585c3d1f312535b6619fc36bf7,On the Steps,Realism,landscape,1875
26436,29535,21898.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,At Senezhskom Lake ,Impressionism,interior,1898
26441,29541,4993.jpg,129349585c3d1f312535b6619fc36bf7,Girl wering a Crown,Romanticism,portrait,
26444,29544,95471.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Paris.Boulevard des Capucines.,Impressionism,cityscape,1911
26445,29545,80299.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Autumn ,Impressionism,landscape,1888
26455,29555,99922.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Paris cafe,Impressionism,cityscape,c.1890
26456,29556,49163.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,The road in the southern city ,Impressionism,cityscape,1908
26457,29557,90429.jpg,49bb8d79587c2172c6cd04dd705fd891,Band Concert,Post-Impressionism,genre painting,c.1907
26461,29562,38209.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Artillerman and Girl,Post-Impressionism,genre painting,c.1886
26502,29607,78889.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Paris.Cafe de la Paix,Impressionism,cityscape,1906
26537,29642,81253.jpg,129349585c3d1f312535b6619fc36bf7,By the Toilet,Romanticism,portrait,1863
26540,29645,71950.jpg,129349585c3d1f312535b6619fc36bf7,Child Funeral,Realism,genre painting,1872
26555,29660,78132.jpg,dc589f213ba7bd398714ac2796b7c0ab,Our Lady with the Saints,Baroque,religious painting,1634
26557,29662,1479.jpg,49bb8d79587c2172c6cd04dd705fd891,The Donkey Driver,Naïve Art (Primitivism),genre painting,c.1923
26563,29668,95831.jpg,e1587900e782de448f604b37cde0fdfd,Woman with a Red Necklace,Expressionism,portrait,1918
26568,29674,15900.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"At Gennelle, Absinthe Drinker",Post-Impressionism,genre painting,1886
26572,29678,8686.jpg,8cdd41002b7b5c5d112865054a7fe13e,Self-portrait with Model,Expressionism,self-portrait,
26588,29696,41716.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Tatooed Woman,Post-Impressionism,genre painting,1894
26610,29718,32410.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Portrait of Ivan Morosov,Impressionism,portrait,1903
26632,29740,83246.jpg,3937af6d364e2f24d1cce16fe3916536,Young girl eating a bird (The pleasure),Surrealism,symbolic painting,1927
26640,29749,99914.jpg,49bb8d79587c2172c6cd04dd705fd891,Seashore,Post-Impressionism,genre painting,c.1923
26665,29775,40617.jpg,8cdd41002b7b5c5d112865054a7fe13e,Colourful Dance,Expressionism,genre painting,1933
26678,29788,64955.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,On the beach in the Crimea ,Impressionism,landscape,1909
26684,29794,70618.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Fish,Impressionism,still life,1916
