,Unnamed: 0,filename,artist,title,style,genre,date
31017,34492,74985.jpg,a087f33967e659c63924aa07c89b948f,Dr. Johannes Cuspinian,Northern Renaissance,portrait,c.1503
31024,34501,20967.jpg,fb5d5b0c1a314cebea759dff3e52d909,Self Portrait,Naïve Art (Primitivism),portrait,
31025,34502,51607.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Brigantine Sailing Past Green Fields,Naïve Art (Primitivism),marina,
31057,34534,21434.jpg,50900e56a7480824436d7ad7f83fcc2b,Portrait of Admiral Thomas Cotes,Rococo,portrait,
31078,34557,74878.jpg,26f9b721302a00962439d50cc9b5faaf,The Meditation on the Passion,High Renaissance,religious painting,c.1510
31080,34559,26411.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Page from a notebook showing figures fighting on horseback and on foot ,High Renaissance,sketch and study,c.1504
31084,34563,34811.jpg,44eee069716bb323fdde08eecdcd9c74,The Madonna of Canon van der Paele (detail) ,Northern Renaissance,religious painting,1436
31097,34577,4966.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Small Boat in a Rough Sea ,Naïve Art (Primitivism),marina,1936.0
31131,34613,62831.jpg,bc58ed3c3e7750f9644953020a39e867,Portrait of Jean-Pierre-Francois Gilibert,Neoclassicism,portrait,1805
31145,34627,19217.jpg,fa7a0860d572a3ec6d1e563839a22d73,Landscape,Cubism,landscape,1914.0
31149,34631,66993.jpg,96caa81edd3fa3c230cf2efef02a144f,Justice of the Emperor Otto: The Ordeal by Fire,Northern Renaissance,history painting,1475
31155,34638,17923.jpg,80687062449ff7454e2c8926be56f643,Sobakevich at table,Naïve Art (Primitivism),illustration,c.1923
31160,34643,13797.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Madonna with Child and Little St. John,High Renaissance,religious painting,1497
31190,34675,2446.jpg,57a4723720fe446196e259123f11f8b1,Portrait of Guido Guersi,Northern Renaissance,portrait,1514
31209,34694,100176.jpg,79f6b47483600c140c91e901f746a368,The Nymphaeum,Neoclassicism,mythological painting,1878
31217,34704,8965.jpg,7b016984b86b58f83977299591cf4e38,Basel Mural I,Abstract Expressionism,abstract,1958
31218,34705,25124.jpg,17d7e6e3171d68e616897f0e09745ae9,Two Horses,Cubism,animal painting,1912
31221,34708,37648.jpg,f03e7e2493f6bd154ac91ff4a3af35d6,Orange and White,Abstract Expressionism,abstract,1962
31222,34709,22609.jpg,e04c195189eb07ca9efecb5b27abefe6,Children's Pastimes: A Procession on Nihon Bridge,Ukiyo-e,genre painting,1820.0
31226,34714,31834.jpg,cf4a3d96470ca6735201cb162d283a64,View of Moscow Near the Iversky Gate of the Kremlin,Neoclassicism,veduta,1800
31256,34744,47113.jpg,c9e80af72fd40400177f5d60e126f44b,Cubist Composition,Cubism,,1920.0
31260,34749,89289.jpg,28fc41d6f8efc4e8b85a7e03e5d319fd,Self-portrait in a Straw Hat ,Rococo,self-portrait,c.1787
31275,34764,37177.jpg,96caa81edd3fa3c230cf2efef02a144f,Passion Altarpiece (side wings),Northern Renaissance,religious painting,c.1455
31278,34768,32858.jpg,b31c8ec49c09506f17ec3c0c04fce567,Thomas Paine (1737–1809),Rococo,portrait,
31281,34771,29824.jpg,96caa81edd3fa3c230cf2efef02a144f,Altarpiece of the Holy Sacrament,Northern Renaissance,religious painting,c.1466
31299,34792,3869.jpg,0eeac4ecff259dc515be795e1a76019a,Russia. Russian type by B. Kustodiev,Naïve Art (Primitivism),illustration,1923.0
31313,34810,101345.jpg,3e2b8c5bdf1cb9b4e7156d98e93ab5f1,Seated Nude ,Cubism,nude painting (nu),1920
31334,34834,29359.jpg,9aedafc30e2a675b8d761b0b313e2376,Portrait of Carl Gustaf Tessin,Rococo,portrait,c.1740
31335,34835,31135.jpg,96caa81edd3fa3c230cf2efef02a144f,Resurrection,Northern Renaissance,religious painting,c.1455
31338,34839,59707.jpg,86a9f9dbebdb2495b291954abe9ce9aa,Basket of Peaches,Rococo,still life,1768
31347,34848,47502.jpg,44eee069716bb323fdde08eecdcd9c74,Adoration of the Lamb,Northern Renaissance,religious painting,1429
31354,34855,43393.jpg,105d9c73b49a9fe9232104646ea76020,The Way of the Wind,Abstract Expressionism,abstract,1977.0
31363,34865,62566.jpg,85e60fb5d2a65debda52dc3e32f76789,Ignudo,High Renaissance,nude painting (nu),c.1509
31375,34877,41931.jpg,bcc742e1dab75dec6fbdbe6fe50ba53b,Madonna and Child with the Infant Saint John in a Landscape,High Renaissance,religious painting,
31380,34882,101146.jpg,a087f33967e659c63924aa07c89b948f,Adam and Eve,Northern Renaissance,religious painting,c.1538
31384,34886,42101.jpg,96caa81edd3fa3c230cf2efef02a144f,The Lamentation of Christ,Northern Renaissance,religious painting,c.1460
31386,34888,2342.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Kuwana,Ukiyo-e,genre painting,
31389,34891,70691.jpg,072592d6fa48c2ef2d5d248c0478e890,The Presentation in the Temple,Northern Renaissance,religious painting,1463
31391,34893,75549.jpg,ef48d7b66a5aa46adac225da61c304e2,St. Jerome in the Desert,Northern Renaissance,religious painting,c.1520
31399,34901,38916.jpg,ef88d9afa08852f29a5c6564fdfe8aa7,Sarah Siddons (1755–1831) ,Neoclassicism,portrait,1784.0
31400,34902,15005.jpg,b31c8ec49c09506f17ec3c0c04fce567,Captain Arthur Forbes,Rococo,portrait,
31401,34903,9293.jpg,b31c8ec49c09506f17ec3c0c04fce567,"Reverend Oliver Marton, Vicar of Lancaster (1767–1794)",Rococo,portrait,1790.0
31421,34925,77431.jpg,4553253cdd13315db81041f94db78529,Judith,Northern Renaissance,religious painting,1540
31444,34949,52260.jpg,e442a4e440fa4c904628268b64be4a92,Peasant Women in a Church ,Cubism,genre painting,
31469,34976,28560.jpg,dd1e99aa9c15008b8656242701a30801,The Pain of Andromache,Neoclassicism,mythological painting,1783
31478,34985,8124.jpg,28fc41d6f8efc4e8b85a7e03e5d319fd,"Portrait of Caroline Murat with her daughter, Letizia",Rococo,portrait,1807
31505,35015,43280.jpg,da883b99a1f16007b9dea363b4c0a3e3,Portrait Of The Artist's Wife,Northern Renaissance,portrait,1601
31506,35016,25471.jpg,d34a660a6897d54c215dd65450b198e0,Winter landscape with farm ,Neoclassicism,landscape,
31520,35031,22487.jpg,e33fee698d813c2a474da5d3db0ec538,Still Life (Composition No. 7),Cubism,abstract,c.1936
31525,35036,90321.jpg,a1129d0ff671abcf3362417839191ec4,The Portinari Triptych (Close),Northern Renaissance,religious painting,1478
31529,35040,95907.jpg,b31c8ec49c09506f17ec3c0c04fce567,Portrait of a Boy ,Rococo,portrait,1767.0
31533,35044,4151.jpg,96caa81edd3fa3c230cf2efef02a144f,Mary and Child,Northern Renaissance,religious painting,c.1465
31536,35047,16703.jpg,02b866899dc71a00364337e830d075d7,Study for the Disputa,High Renaissance,sketch and study,1509
31537,35048,3659.jpg,e2289ecdb148da1a2686ee284e2c8147,View on Dordrecht,Neoclassicism,animal painting,
31541,35052,29168.jpg,96caa81edd3fa3c230cf2efef02a144f,Passion Altarpiece (central panel),Northern Renaissance,religious painting,c.1455
31553,35064,55298.jpg,cf4a3d96470ca6735201cb162d283a64,"November 7, 1824 in the square in front of the Bolshoi Theatre",Neoclassicism,veduta,1824
31585,35096,21982.jpg,44eee069716bb323fdde08eecdcd9c74,The Madonna of Canon van der Paele (detail) ,Northern Renaissance,religious painting,1436
31589,35100,49628.jpg,ecc971307964cfff097d86e20e99805b,Room,Cubism,interior,1915
31591,35103,88885.jpg,bc58ed3c3e7750f9644953020a39e867,Study of Hands and Feet for The Golden Age,Neoclassicism,sketch and study,1862
31593,35105,84881.jpg,dd1e99aa9c15008b8656242701a30801,Sorrow,Neoclassicism,portrait,1773
31598,35112,36040.jpg,665af928c26e8314afbde2aa9f22f174,Self-portrait as Winter,Rococo,self-portrait,1731.0
31610,35124,88081.jpg,571c263178cb60348b5c919d8e649a46,The Miseries of Idleness,Rococo,genre painting,1780.0
31616,35131,98933.jpg,bc58ed3c3e7750f9644953020a39e867,Portrait of Monsieur Rivière,Neoclassicism,portrait,1805
31617,35132,40440.jpg,4efe284a888c4bd2e3f030be256251ee,Padua: The Prato della Valle with Santa Giustinia and the Church of Misericordia,Rococo,cityscape,c.1740
31618,35133,70146.jpg,02b866899dc71a00364337e830d075d7,"Adam and Eve, from the 'Stanza della Segnatura'",High Renaissance,religious painting,1511
31644,35162,24309.jpg,6f7a076ff415e61587aa13be67a84418,"Abraham, Sara and an Angel",Northern Renaissance,religious painting,c.1520
31647,35165,17138.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Prudence and Justice with Six Antique Wisemen,High Renaissance,religious painting,1497
31649,35167,46743.jpg,a087f33967e659c63924aa07c89b948f,Samson's Fight with the Lion,Northern Renaissance,religious painting,1525
31650,35168,32763.jpg,26f9b721302a00962439d50cc9b5faaf,The Stoning of St. Stephen,High Renaissance,religious painting,1520
31659,35178,1976.jpg,dd55583ce853dcbab93bb4af58f4fcfb,The Signal,Neoclassicism,genre painting,1918
31660,35179,54072.jpg,26f9b721302a00962439d50cc9b5faaf,Madonna and Blessing Child,High Renaissance,religious painting,1510
31663,35182,100740.jpg,b31c8ec49c09506f17ec3c0c04fce567,Vice-Admiral Sir Joshua Rowley (1734–1790) ,Rococo,portrait,1788.0
31664,35183,81748.jpg,bc174d92ece0e2d58458fd94c864c5d8,Venice: Canal Scene with a Bridge,Naïve Art (Primitivism),cityscape,
31665,35184,20890.jpg,3244a5fbd1c5280f8f0fecef93b799d8,Positano No.6 (Night),Abstract Expressionism,abstract,1956
31667,35186,35351.jpg,02b866899dc71a00364337e830d075d7,The Judgment of Solomon,High Renaissance,religious painting,1511
31711,35232,36912.jpg,6e2b9ca992057cee4e1e446f70959662,The Narcissus,Neoclassicism,mythological painting,1819
31729,35251,24622.jpg,b31c8ec49c09506f17ec3c0c04fce567,Sketch of a Female Head,Rococo,sketch and study,
31730,35252,64189.jpg,b31c8ec49c09506f17ec3c0c04fce567,"Thomas Barrow (1749–c.1778), Portrait Painter",Rococo,portrait,
31734,35256,43814.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Ravine with Estuary. Bristol Channel and Suspension Bridge ,Naïve Art (Primitivism),landscape,1938.0
31737,35262,71828.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Kuroda Ukinaga, Japanese actor",Ukiyo-e,portrait,1816
31739,35264,80696.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Saitogo Kunitake, Japanese actor",Ukiyo-e,portrait,1816
31741,35266,102238.jpg,80687062449ff7454e2c8926be56f643,Prosecutor's death,Naïve Art (Primitivism),illustration,c.1923
31747,35272,38867.jpg,9aedafc30e2a675b8d761b0b313e2376,Portrait of the artist`s daughter,Rococo,portrait,c.1760
31763,35289,96311.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Graham Children,Rococo,portrait,1742
31774,35300,19276.jpg,5f5b31e07a9f529fab95992e6ef63c47,Portrait Of Raphael West And Benjamin West Jr.,Rococo,portrait,1775
31775,35301,26814.jpg,accb302082074fa3b73308a2e42f1fd4,Portrait of a Young Man,High Renaissance,portrait,1505
31780,35306,68332.jpg,bcc742e1dab75dec6fbdbe6fe50ba53b,"Madonna and Child with St. Elisabeth, the Infant St. John, and Two Angels",High Renaissance,religious painting,1516
31784,35310,81367.jpg,b59f3b556ce036d42a93dea4c3f1ba48,"Portrait of Hugh Montgomerie, 12th Earl of Eglinton",Neoclassicism,portrait,1780
31792,35318,72137.jpg,b15d8d493527dccb0b3e02b1ef65258d,The Parable of the Sower,Northern Renaissance,landscape,1557
31795,35321,44463.jpg,b31c8ec49c09506f17ec3c0c04fce567,"Abraham Newland (1730–1807), Chief Cashier of the Bank of England (1782–1807)",Rococo,portrait,
31797,35323,3080.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Study of proportion,High Renaissance,sketch and study,c.1490
31802,35328,71051.jpg,8f6a345b00fbf96b7047e3a37789a063,"Distant View of Maecenas' Villa, Tivoli",Rococo,landscape,1756.0
31854,35390,74302.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Study sheet with horses,High Renaissance,sketch and study,c.1513
31884,35426,37655.jpg,b59f3b556ce036d42a93dea4c3f1ba48,Baron Graham,Neoclassicism,portrait,1804
31885,35427,84960.jpg,17d7e6e3171d68e616897f0e09745ae9,Tyrol,Cubism,landscape,1914
31915,35461,33075.jpg,6f31d9d8e59928802fa6f4b902fc57e3,Portrait of Frederick William I of Prussia,Rococo,portrait,c.1733
31918,35464,40183.jpg,8f6a345b00fbf96b7047e3a37789a063,Meleager and Atalanta,Rococo,,1770.0
31923,35470,86392.jpg,b31c8ec49c09506f17ec3c0c04fce567,William Hayley (1745–1820),Rococo,portrait,
31931,35479,99883.jpg,c16781c4321948227193214b68477a5c,Three Nudes with Cupid,Neoclassicism,mythological painting,
31937,35488,60846.jpg,2196c96d3612334fa07aa43daa6ef322,Tropical Forest with Apes and Snake,Naïve Art (Primitivism),wildlife painting,1910
32002,35561,97417.jpg,bfba1a98d6b605f1a435f331b435ac69,William Wilberforce (1759–1833),Rococo,portrait,
32010,35572,4765.jpg,1fa147a618221dd5c3347e22e0d21cc9,Fisherman Drawing Nets,Naïve Art (Primitivism),figurative,1955.0
32012,35574,33558.jpg,8f6a345b00fbf96b7047e3a37789a063,Snowdon from Llyn Nantlle,Rococo,landscape,1766.0
32016,35578,53866.jpg,69f6f4c214746e0b58ebc3038ba05d3a,St. John the Evangelist,High Renaissance,religious painting,1504.0
32017,35579,65336.jpg,b36edf57ed623e40e433565053f5f6ca,The rider acrobat juggler,Cubism,design,1921.0
32019,35581,11051.jpg,665af928c26e8314afbde2aa9f22f174,Spring,Rococo,allegorical painting,1725.0
32050,35614,12735.jpg,28fc41d6f8efc4e8b85a7e03e5d319fd,The Daughter's Portrait,Rococo,portrait,
32067,35632,13727.jpg,b31c8ec49c09506f17ec3c0c04fce567,Portrait of a Young Man of the Maynard Family ,Rococo,portrait,1780.0
32070,35635,34026.jpg,02b866899dc71a00364337e830d075d7,"Apollo and Marsyas, from the 'Stanza della Segnatura' ",High Renaissance,mythological painting,1511
32073,35638,43432.jpg,8fbc4e9858ab6c0ee10c3dff789e72d0,"Henri de La Rochejaquelein , leader of the revolt in the Vendee",Neoclassicism,portrait,1817
32084,35652,59774.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Onna Gyōja, Japanese actor",Ukiyo-e,portrait,
32096,35665,57182.jpg,85e60fb5d2a65debda52dc3e32f76789,Holy Family with St. John the Baptist,High Renaissance,religious painting,c.1506
32120,35691,83876.jpg,ac866f3fdf0e03a53b5c29f97ab1ac8c,The Guitarist,Rococo,genre painting,1757.0
32121,35692,56713.jpg,57a4723720fe446196e259123f11f8b1,A Glass Jug (detail from the Concert of Angels from the Isenheim Altarpiece),Northern Renaissance,still life,c.1516
32124,35695,94444.jpg,b31c8ec49c09506f17ec3c0c04fce567,"Mrs Jane Wilson, née Morland, of Capplethwaite Hall, near Sedbergh",Rococo,portrait,
32125,35696,14309.jpg,571c263178cb60348b5c919d8e649a46,Landscape with Ruined Castle,Rococo,landscape,
32131,35703,62858.jpg,fa7a0860d572a3ec6d1e563839a22d73,Hills,Cubism,landscape,1914.0
32135,35708,45247.jpg,e09e56c7cb603d8c933bc237aaf4bdcb,The Virgin Appearing to Saints John the Baptist and John the Evangelist,High Renaissance,religious painting,1520.0
32137,35710,17071.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,Reclining Nymph,Neoclassicism,nude painting (nu),1859
32141,35714,44529.jpg,8f6a345b00fbf96b7047e3a37789a063,The White Monk,Rococo,landscape,1760.0
32156,35731,46781.jpg,bb69c7f93d60a05dca5ce66222f52e98,"Dr John Moore, Physician and Author ",Rococo,portrait,1790.0
32171,35747,65470.jpg,dd55583ce853dcbab93bb4af58f4fcfb,A Fond Farewell,Neoclassicism,genre painting,1918
32202,35782,41091.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Self Portrait,High Renaissance,self-portrait,1500
32204,35784,2361.jpg,ecc971307964cfff097d86e20e99805b,Four aces (Simultaneous Composition),Cubism,design,1916
32212,35794,54456.jpg,9524466f5ce418acc2185924ed048e88,"Blacksmith Munechika, helped by a fox spirit, forging the blade Little Fox",Ukiyo-e,mythological painting,1873.0
32213,35795,18995.jpg,44eee069716bb323fdde08eecdcd9c74,The Virgin of the Chancellor Rolin (detail) ,Northern Renaissance,religious painting,1436
32220,35804,85404.jpg,b3f06d944fdf7d1bb8d855eaa6b85496,Studies of the Hands of Erasmus of Rotterdam,Northern Renaissance,sketch and study,c.1523
32222,35806,93422.jpg,c16781c4321948227193214b68477a5c,Jupiter Beseeching Eros,Neoclassicism,mythological painting,
32226,35810,63988.jpg,571c263178cb60348b5c919d8e649a46,The Comforts of Industry,Rococo,genre painting,1780.0
32232,35816,78356.jpg,44eee069716bb323fdde08eecdcd9c74,The Ghent Altarpiece,Northern Renaissance,religious painting,1432
32279,35868,972.jpg,44eee069716bb323fdde08eecdcd9c74,The Virgin of the Chancellor Rolin (detail) ,Northern Renaissance,cityscape,1436
32285,35874,37305.jpg,bfb541e54ad5c7320e8f80e2a2163e93,The Adonis plant,Ukiyo-e,nude painting (nu),1815
32286,35875,30988.jpg,594c3b491d4a9b3cc938da02d11b71d3,Painted on 21st Street,Abstract Expressionism,abstract,1951
32292,35881,82397.jpg,02b866899dc71a00364337e830d075d7,The Virtues,High Renaissance,allegorical painting,1511
32320,35911,58024.jpg,0262857af5392345a4d9f852b55369e2,Head of a Bearded Man,High Renaissance,portrait,
32333,35925,19529.jpg,d34a660a6897d54c215dd65450b198e0,Autumn Landscape,Neoclassicism,landscape,
32337,35929,59478.jpg,02b866899dc71a00364337e830d075d7,"The Parnassus, from the Stanza delle Segnatura (detail)",High Renaissance,mythological painting,1511
32350,35946,15471.jpg,26f9b721302a00962439d50cc9b5faaf,The Calling of St. Matthew ,High Renaissance,religious painting,1507
32353,35949,98876.jpg,b31c8ec49c09506f17ec3c0c04fce567,Miss Martindale ,Rococo,portrait,1782.0
32358,35955,78469.jpg,8f6a345b00fbf96b7047e3a37789a063,View of the Wilderness in St. James's Park,Rococo,landscape,1775.0
32387,35988,24591.jpg,dd1e99aa9c15008b8656242701a30801,View of the interior of the tennis court,Neoclassicism,sketch and study,1791
32394,35997,47744.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Pious northern landscape,Cubism,landscape,1917
32398,36001,26135.jpg,dd1e99aa9c15008b8656242701a30801,Head of Marat,Neoclassicism,portrait,1793
32399,36002,56920.jpg,9aedafc30e2a675b8d761b0b313e2376,They Thinking About the Grape,Rococo,pastorale,1747
32410,36014,16327.jpg,a087f33967e659c63924aa07c89b948f,Adam and Eve,Northern Renaissance,religious painting,1533
32412,36016,51213.jpg,80687062449ff7454e2c8926be56f643,The circus musicians,Naïve Art (Primitivism),genre painting,
32416,36020,44167.jpg,d34a660a6897d54c215dd65450b198e0,Winter landscape,Neoclassicism,genre painting,
32421,36025,40301.jpg,80687062449ff7454e2c8926be56f643,Village,Naïve Art (Primitivism),genre painting,1975
32428,36033,25782.jpg,b31c8ec49c09506f17ec3c0c04fce567,"George Evelyn Boscawen, 3rd Viscount Falmouth (1758–1808) ",Rococo,portrait,1784.0
32437,36042,54509.jpg,94a18720289642f88ceb572b1ddceb76,The Large Spruce,Northern Renaissance,landscape,1522
32440,36045,93869.jpg,96caa81edd3fa3c230cf2efef02a144f,Justice of the Emperor Otto: The Execution of the Innocent Count,Northern Renaissance,history painting,1475
32450,36056,20532.jpg,eadb8b92da6754d70917ad9b9af6a95d,Job and his False Comforters,Northern Renaissance,religious painting,
32453,36059,35829.jpg,96caa81edd3fa3c230cf2efef02a144f,"Nativity (Polyptych of the Virgin, the wing)",Northern Renaissance,religious painting,c.1445
32462,36068,70177.jpg,da883b99a1f16007b9dea363b4c0a3e3,Martyrdom of St. Sebastian,Northern Renaissance,religious painting,1600
32474,36080,15488.jpg,bf8a76a110805df312d2df21fa84e7cd,Pipas,Naïve Art (Primitivism),landscape,
32481,36087,16191.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,Count Jenison Walworth,Neoclassicism,portrait,1837
32482,36088,39020.jpg,7e7b4392f5776bb7c65a603155727f59,Count Philip  ,Northern Renaissance,portrait,1517
32488,36094,38361.jpg,b15d8d493527dccb0b3e02b1ef65258d,Winter Landscape with Skaters and a Bird Trap,Northern Renaissance,landscape,1565
32497,36104,420.jpg,b31c8ec49c09506f17ec3c0c04fce567,Reverend Daniel Wilson ,Rococo,portrait,1760.0
32508,36115,13033.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,"Madonna, an Angel and Little St. John Adoring the Child",High Renaissance,religious painting,1497
32509,36116,83467.jpg,b15d8d493527dccb0b3e02b1ef65258d,The Fair at Hoboken,Northern Renaissance,genre painting,1559
32514,36121,20683.jpg,6e2b9ca992057cee4e1e446f70959662,Scene at the Entrance of a Cathedral,Neoclassicism,genre painting,1827
32532,36141,10861.jpg,eadb8b92da6754d70917ad9b9af6a95d,Virgin And Child Enthroned,Northern Renaissance,religious painting,
32538,36147,102034.jpg,c38fea973e430fde20b174f588e853d4,The Paradise,High Renaissance,religious painting,1502
32541,36152,22640.jpg,02b866899dc71a00364337e830d075d7,Portrait of the Young Pietro Bembo,High Renaissance,portrait,1504
32546,36157,33226.jpg,ab7e5dc63dd92d507897437f8aae6be3,Stillness,Abstract Expressionism,abstract,1956
32550,36161,9070.jpg,930d3a50149f68bca397d3c7223040a7,Portrait,Rococo,self-portrait,1791.0
32555,36166,92127.jpg,2f68ecc70bbc7f82c679905e1ed3c467,Robert Fulton (1765–1815) ,Rococo,portrait,1809.0
32558,36169,30451.jpg,b31c8ec49c09506f17ec3c0c04fce567,"Charlotte Gunning, Later Mrs Stephen Digby",Rococo,portrait,
32560,36171,65217.jpg,161364b5f7d16253286af542af2b8e98,"Sir Charles Napier, Admiral",Neoclassicism,portrait,1841.0
32563,36174,88922.jpg,96b1e2ecd1eb346bcf571bc910ff14a0,Birth of Jesus,Northern Renaissance,religious painting,1470
32572,36183,36127.jpg,930d3a50149f68bca397d3c7223040a7,Archduchess Maria Antonia of Austria,Rococo,portrait,1769.0
32589,36201,12327.jpg,02b866899dc71a00364337e830d075d7,"The Parnassus, from the Stanza delle Segnatura (detail)",High Renaissance,mythological painting,1511
32593,36205,32808.jpg,eadb8b92da6754d70917ad9b9af6a95d,Martyrdom of St. Apollonia,Northern Renaissance,religious painting,c.1445
32606,36220,14612.jpg,665af928c26e8314afbde2aa9f22f174,Summer,Rococo,allegorical painting,1725.0
32612,36227,28396.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Sailing Ship against a Sandy Beach,Naïve Art (Primitivism),marina,
32613,36229,15174.jpg,072592d6fa48c2ef2d5d248c0478e890,Portrait of Benedetto di Tommaso Portinari,Northern Renaissance,portrait,1487
32615,36231,52839.jpg,e442a4e440fa4c904628268b64be4a92,Self-Portrait,Neoclassicism,self-portrait,1933
32617,36233,45235.jpg,44eee069716bb323fdde08eecdcd9c74,The Rolin Madonna (La Vierge au Chancelier Rolin),Northern Renaissance,religious painting,1435
32638,36256,17405.jpg,bc58ed3c3e7750f9644953020a39e867,Jesus Returning the Keys to St. Peter,Neoclassicism,religious painting,1820
32646,36265,27382.jpg,86a9f9dbebdb2495b291954abe9ce9aa,A Chemist in his Laboratory  (A Philosopher giving a Lecture),Rococo,genre painting,1734
32669,36289,58701.jpg,96caa81edd3fa3c230cf2efef02a144f,The Visitation,Northern Renaissance,religious painting,c.1445
32670,36290,75143.jpg,b59f3b556ce036d42a93dea4c3f1ba48, Portrait of Mrs. George Turner,Neoclassicism,portrait,c.1767
32673,36293,29801.jpg,8fbc4e9858ab6c0ee10c3dff789e72d0,Napoleon Bonaparte  Pardoning the Rebels at Cairo,Neoclassicism,history painting,
32691,36314,12722.jpg,88c7fbeac9e9ae6930e3aaef8055b731,Excited dogs — Inu no kurui,Ukiyo-e,bijinga,1896.0
32700,36324,30676.jpg,44eee069716bb323fdde08eecdcd9c74,"Angel Annunciate, from exterior of left panel of the Ghent Altarpiece",Northern Renaissance,religious painting,1432
32733,36362,86447.jpg,eadb8b92da6754d70917ad9b9af6a95d,Simon De Varie Kneeling In Prayer,Northern Renaissance,portrait,
32737,36368,83763.jpg,96caa81edd3fa3c230cf2efef02a144f,Mater Dolorosa,Northern Renaissance,religious painting,1460
32739,36371,14787.jpg,ecc971307964cfff097d86e20e99805b,Queen of diamonds,Cubism,design,1915
32748,36381,103027.jpg,d34a660a6897d54c215dd65450b198e0,Mountainous landscape with travellers Sun__Mountainous-landscape-with-travellers,Neoclassicism,landscape,
32761,36395,17692.jpg,bfb541e54ad5c7320e8f80e2a2163e93,The Adonis plant,Ukiyo-e,nude painting (nu),1815
32763,36397,60220.jpg,3a40b18a78ceb822961393c50bdb522b," Kagamiiwa Hamanosuke, sumo wrestler",Ukiyo-e,portrait,
32767,36401,89820.jpg,44eee069716bb323fdde08eecdcd9c74,The Soldiers of Christ,Northern Renaissance,history painting,1430
32773,36407,49967.jpg,79f6b47483600c140c91e901f746a368,Soup,Neoclassicism,portrait,1865
32807,36444,75325.jpg,c4d35a700a68e98b290fcef86011c577,The New Day,Abstract Expressionism,portrait,1945
32846,36486,8266.jpg,02b866899dc71a00364337e830d075d7,"The Parnassus, detail of Homer, Dante and Virgil, in the Stanze della Segnatura",High Renaissance,portrait,1511
32860,36500,29230.jpg,df158115f72d7f1a3889158962258455,Minuet,Rococo,genre painting,1756
32874,36517,81017.jpg,b15d8d493527dccb0b3e02b1ef65258d,The Death of the Virgin,Northern Renaissance,religious painting,c.1564
32875,36518,67047.jpg,450fc8bc8b9924db9bd48172f6498d3b,Satire on False Perspective,Rococo,illustration,
32878,36521,21098.jpg,44eee069716bb323fdde08eecdcd9c74,The Ghent Altar (detail),Northern Renaissance,religious painting,1432
32879,36522,37204.jpg,17d7e6e3171d68e616897f0e09745ae9,Small Composition I,Cubism,abstract,1913
32881,36525,102515.jpg,b31c8ec49c09506f17ec3c0c04fce567,"Emma Hart (c.1761–1815), Later Lady Hamilton ",Rococo,portrait,1786.0
32932,36578,53002.jpg,57a4723720fe446196e259123f11f8b1,Woman Looking Up,Northern Renaissance,portrait,1514
32956,36604,4121.jpg,b104c57445ca76f3852b791616944a02,BB #8,Abstract Expressionism,abstract,1962
32957,36605,73378.jpg,af81d1a9ef7c4e613b32e9741c062bb9,"Quattro stagioni, Part II Estate",Abstract Expressionism,abstract,1994.0
32967,36615,13781.jpg,b36edf57ed623e40e433565053f5f6ca,Still Life,Cubism,still life,1918.0
32968,36616,51616.jpg,b31c8ec49c09506f17ec3c0c04fce567,"Thomas Holme, Mayor of Kendal (1741–1742 & 1755–1756)",Rococo,portrait,
32969,36617,69176.jpg,3244a5fbd1c5280f8f0fecef93b799d8,"Naples, Church",Abstract Expressionism,cityscape,1950
32970,36618,30310.jpg,f03e7e2493f6bd154ac91ff4a3af35d6,Bowl (White on Grey),Abstract Expressionism,still life,1962
32993,36645,16199.jpg,2196c96d3612334fa07aa43daa6ef322,Jungle with Lion,Naïve Art (Primitivism),wildlife painting,1910
32995,36647,45192.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,The vision of St. Bernard,High Renaissance,religious painting,1493
33006,36658,37190.jpg,69f6f4c214746e0b58ebc3038ba05d3a,Giuliano da San Gallo,High Renaissance,portrait,1500.0
33015,36668,102903.jpg,ef48d7b66a5aa46adac225da61c304e2,Landscape With The Penitent Saint Jerome,Northern Renaissance,religious painting,
33025,36678,29288.jpg,bc58ed3c3e7750f9644953020a39e867,Charles-Marie-Jean-Baptiste Marcotte (Marcotte d'Argenteuil),Neoclassicism,portrait,1810
