,Unnamed: 0,filename,artist,title,style,genre,date
22810,25528,136.jpg,a6027a4ba71b61a55ea598379c9d508c,"Jeantaud, Linet and Laine",Impressionism,portrait,1871
22811,25529,54994.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Twisted Tree,Magic Realism,landscape,
22812,25530,15523.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Woman on a Striped with a Dog (also known as Young Woman on a Striped Sofa with Her Dog),Impressionism,portrait,c.1875
22813,25531,26516.jpg,dc589f213ba7bd398714ac2796b7c0ab,Our Lady with the Saints,Baroque,religious painting,1634
22814,25532,727.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,View of Cagne from Horseback,Magic Realism,landscape,1921
22816,25534,87328.jpg,9649a0013a798a8367d2c493e37468ec,"Canadian Rockies, Asulkan Glacier",Luminism,landscape,
22817,25535,76471.jpg,7a5b41c727b25762d24cee788163a1d7,Vision of St. Dominic and Meeting of St. Francis and St. Dominic,Early Renaissance,religious painting,1452
22818,25536,68358.jpg,d09f796f2b0aa11dffc88badd9806119,Tempest. Sunset,Romanticism,marina,1856
22821,25539,84015.jpg,4efe284a888c4bd2e3f030be256251ee,View of the Church and the Doge s Palace from the Procuratie Vecchie,Rococo,veduta,c.1742
22822,25540,23122.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Nude figure,Analytical Cubism,nude painting (nu),c.1910
22824,25542,57551.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait of Ilya Repin,Realism,sketch and study,1900.0
22825,25543,14431.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Gypsy ,Symbolism,portrait,1927
22826,25545,49559.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,1st of May,Symbolism,symbolic painting,1919
22827,25546,64094.jpg,c16781c4321948227193214b68477a5c,Bedouin Camp ,Impressionism,genre painting,1906
22828,25547,97144.jpg,121fffad1eb6f7dff228b8a71b6aec72,Portrait of the Art Critic Vladimir Stasov,Realism,portrait,1900.0
22829,25548,93511.jpg,9c948f31fc16aca442cc91e7fe05fb95,Young woman in the garden,Impressionism,genre painting,1880
22830,25549,59224.jpg,79f6b47483600c140c91e901f746a368,The Charity,Neoclassicism,allegorical painting,1859
22831,25550,14301.jpg,79f6b47483600c140c91e901f746a368,Charity,Neoclassicism,allegorical painting,
22832,25551,31747.jpg,481c5c92d55717167e01821144a54635,"The Carrousel, Grey Weather",Impressionism,cityscape,1899
22836,25557,16118.jpg,ede635e53e1b4a905bbea74de30371cf,Virgin and Child,Mannerism (Late Renaissance),religious painting,c.1545
22837,25558,77395.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,Mary Ann Paton (Mrs. Wood) ,Romanticism,portrait,1836.0
22838,25559,97156.jpg,2196c96d3612334fa07aa43daa6ef322,The Pink Candle,Naïve Art (Primitivism),still life,1910
22839,25560,67861.jpg,5aabfc58470d01bb2362795a44a2603b,Captain Jacob,Cloisonnism,portrait,1888
22840,25561,70963.jpg,83e9823eb4868ca162fd3b7adff70096,Isaiah's Vision of the Destruction of Babylon,Romanticism,religious painting,
22842,25563,51163.jpg,c6a2545723847ff0987e5efd82912ffa,The Maures,Pointillism,landscape,c.1906
22843,25564,48329.jpg,5ae394770a82dac7cea5d95ef6482a11,Round Dance in Bucovina ,Expressionism,genre painting,1966
22844,25566,92828.jpg,fbaf536ad899a31e80be9ff101b119cc,Boy with a Green Cap (also known as Chico),American Realism,portrait,1922.0
22845,25567,1716.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Ocean Cliffs,Magic Realism,landscape,1991.0
22846,25568,40240.jpg,c6a2545723847ff0987e5efd82912ffa,A Pine Tree,Pointillism,landscape,c.1905
22847,25569,910.jpg,b844978933b7ae43e32ce775494821eb,Untitled,Surrealism,symbolic painting,
22848,25570,93547.jpg,85e60fb5d2a65debda52dc3e32f76789,The Ancestors of Christ: Zerubbabel,High Renaissance,religious painting,1509
22849,25572,72870.jpg,99cb087e8ace2daa73c268d8aa80f02b,Virgin with Donors,Baroque,religious painting,c.1630
22850,25573,51462.jpg,7e4dc558dfaf1fde7eb908e370393d00,"Calf, Head and Ox Tongue",Impressionism,still life,c.1882
22851,25575,26079.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait of O.P. Myasoedova,Realism,portrait,1920.0
22852,25576,84128.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Mother ,Symbolism,genre painting,1915
22853,25577,82536.jpg,d2a12d1486da7fdfeb74b488075cf1f6,Daniel Boone Sitting at the Door of His Cabin on the Great Osage Lake,Romanticism,genre painting,1826
22854,25578,21706.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,Windswept Landscape,Realism,landscape,1865
22857,25581,95129.jpg,06f82951366bafca791e325cb6b214ac,Miniature of the Earl of Westmorland with His Twelve Children,International Gothic,illustration,
22858,25582,63891.jpg,18f16730ca9e273f2a9064086f851365,"The Long Gallery, Hardwick Hall, Derbyshire ",Romanticism,interior,1811.0
22859,25583,89782.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,The Flower Market,Romanticism,genre painting,1868
22860,25584,78693.jpg,d7f21b854745372690a1896b8342d19f,Phoebus and Boreas,Symbolism,mythological painting,c.1879
22862,25587,91920.jpg,baec4a5af305c764a48b1449a10b6820,Portrait of Daisy Weber,Pointillism,portrait,1907
22863,25588,39175.jpg,dc589f213ba7bd398714ac2796b7c0ab,Christ on the Cross,Baroque,religious painting,1627
22864,25589,69715.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer Auguste Villiers de l'Isle-Adam,Art Nouveau (Modern),portrait,1898
22865,25590,32615.jpg,be80d7a4e112407465a49e215d44a61e,Funeral Symphony (VI),Symbolism,symbolic painting,1903
22866,25591,102907.jpg,234c8d1df0b49b512791078cf00cf352,Spring in Bougival,Impressionism,landscape,1873
22867,25592,1482.jpg,1e8267251976e6f3b771b00f32c5798b,Edge of Town (Krumau Town Crescent),Expressionism,cityscape,1918
22868,25593,82109.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancer with Raised Arms,Impressionism,genre painting,1891
22869,25594,69542.jpg,7e4dc558dfaf1fde7eb908e370393d00,Landscape Study in Yellow and Rose,Impressionism,landscape,1884
22870,25595,90728.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of a Woman,Expressionism,portrait,1919
22872,25597,11397.jpg,a6027a4ba71b61a55ea598379c9d508c,Racehorses,Impressionism,genre painting,c.1900
22876,25601,1952.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Virgin of Tenderness evil hearts ,Symbolism,religious painting,1915
22877,25602,12529.jpg,d09f796f2b0aa11dffc88badd9806119,Darial Gorge,Romanticism,landscape,1868
22880,25606,77515.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,"Tired, aka Portrait of the Artist's Daughter",Impressionism,portrait,c.1894
22882,25608,89643.jpg,481c5c92d55717167e01821144a54635,"Road to Saint Germain, Louveciennes",Impressionism,landscape,1871
22884,25610,48810.jpg,5aabfc58470d01bb2362795a44a2603b,In the forest Saint Cloud ,Impressionism,sketch and study,1873
22886,25612,25359.jpg,1950e9aa6ad878bc2a330880f77ae5a1,The Sculptor and His Statue,Neoclassicism,genre painting,1933
22887,25613,78234.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Still life,Cubism,still life,c.1908
22888,25614,58666.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Composition with skull (study),Cubism,still life,c.1907
22889,25616,20288.jpg,4efe284a888c4bd2e3f030be256251ee,"The Bucintoro, Venice",Rococo,veduta,1747
22891,25618,83129.jpg,c16781c4321948227193214b68477a5c,Mrs. Archibald Douglas Dick (nee Isabelle Parrott),Realism,portrait,1886
22892,25619,99533.jpg,25ae5f1122be2bd3460525c418b9d492,Dormition of the Virgin,Early Renaissance,religious painting,1432
22896,25624,32879.jpg,be80d7a4e112407465a49e215d44a61e,The city,Symbolism,capriccio,1908
22897,25625,89722.jpg,06f82951366bafca791e325cb6b214ac,Psalm LXIV,International Gothic,illustration,
22900,25628,76723.jpg,a6027a4ba71b61a55ea598379c9d508c,Mary Cassatt at the Louvre (study),Impressionism,sketch and study,
22901,25629,40059.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Jenny and Her Sleepy Child,Impressionism,genre painting,c.1891
22902,25630,72074.jpg,49bb8d79587c2172c6cd04dd705fd891,Still Life with Apples,Post-Impressionism,still life,c.1913
22903,25631,23278.jpg,a6027a4ba71b61a55ea598379c9d508c,Portrait of James Tissot,Realism,portrait,1868
22904,25633,80547.jpg,02b866899dc71a00364337e830d075d7,The Marriage of the Virgin (detail),High Renaissance,religious painting,1504
22908,25639,14325.jpg,9649a0013a798a8367d2c493e37468ec,Rhone Valley,Luminism,landscape,
22909,25640,27694.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,Breton Woman and her Little Girl,Realism,genre painting,c.1865
22911,25642,9187.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Simone in White Bonnet Seated with Clasped Hands (no.1),Impressionism,portrait,c.1903
22912,25643,53868.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Woman on the beach,Surrealism,genre painting,1932
22913,25645,71009.jpg,739ad39c672e781a5cee3c07ecb9f646,Violet and Silver,Tonalism,marina,1893
22914,25646,72049.jpg,9c33ab681802c2be485f30761c2fc923,Portrait of a merchant S.T. Kuznetsov ,Realism,portrait,1873
22916,25648,14469.jpg,2196c96d3612334fa07aa43daa6ef322,Eve ,Naïve Art (Primitivism),religious painting,1907
22917,25649,53219.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancer with a Fan,Impressionism,genre painting,c.1901
22918,25650,89590.jpg,e1587900e782de448f604b37cde0fdfd,Young Man (Student),Expressionism,portrait,1919
22919,25651,76966.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Kathy soup with face study,Realism,sketch and study,
22920,25652,23417.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Winter,Magic Realism,landscape,1981.0
22921,25653,68385.jpg,397c63db1c7b507d23abff3f8bb0fa18,Four Orientals seated under a tree. Ink on paper,Baroque,genre painting,
22922,25654,100739.jpg,5aabfc58470d01bb2362795a44a2603b,Young Christian Girl,Cloisonnism,portrait,1894
22923,25655,48984.jpg,a6027a4ba71b61a55ea598379c9d508c,Study of Hands,Impressionism,sketch and study,c.1860
22925,25657,16008.jpg,c31b03be3da5810b44ea4782d2f3b8a0,The Wave,Magic Realism,landscape,1990.0
22928,25661,49572.jpg,bc58ed3c3e7750f9644953020a39e867,Study for 'Vénus à Paphos',Neoclassicism,mythological painting,1852
22933,25666,9186.jpg,fbaf536ad899a31e80be9ff101b119cc,"Monhegan Island, Maine ",American Realism,landscape,1911.0
22934,25667,50981.jpg,3cc9a44380296d93e68b71a27643c25f,Bouquet of Flowers,Post-Impressionism,flower painting,c.1880
22935,25668,61402.jpg,d09f796f2b0aa11dffc88badd9806119,Bathing of a sheeps,Romanticism,landscape,1877
22936,25669,103007.jpg,5aabfc58470d01bb2362795a44a2603b,Road in Tahiti,Cloisonnism,landscape,1891
22937,25670,71908.jpg,2196c96d3612334fa07aa43daa6ef322,View of Parc de Montsouris,Naïve Art (Primitivism),landscape,1895
22938,25671,87951.jpg,49bb8d79587c2172c6cd04dd705fd891,Buck's Harbor,Post-Impressionism,genre painting,c.1910
22940,25674,572.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,Daniel LaMotte ,Romanticism,portrait,1813.0
22941,25675,61731.jpg,85e60fb5d2a65debda52dc3e32f76789,The Prophet Ezekiel,High Renaissance,religious painting,1510
22942,25676,69530.jpg,6e2b9ca992057cee4e1e446f70959662,Portrait of V. V. Samoilov,Romanticism,portrait,1847
22943,25677,39276.jpg,6e2b9ca992057cee4e1e446f70959662,Portrait of S. A. Sobolevsky,Romanticism,portrait,1832
22945,25681,56944.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Supper at Emmaus,Baroque,religious painting,1610
22948,25685,58825.jpg,c16781c4321948227193214b68477a5c,Dorothy Barnard,Realism,sketch and study,c.1885
22949,25686,56290.jpg,d09f796f2b0aa11dffc88badd9806119,The ship thrown on the rocks ,Romanticism,marina,1874
22950,25687,65745.jpg,7e4dc558dfaf1fde7eb908e370393d00,Still Life with Crayfish,Impressionism,still life,1882
22951,25688,71235.jpg,3cc9a44380296d93e68b71a27643c25f,Portrait of Victor Chocquet,Impressionism,portrait,1877
22952,25690,63007.jpg,452561351a1599b602e7aded3afeff6a,St. Luke,Baroque,religious painting,c.1625
22953,25691,84977.jpg,a6027a4ba71b61a55ea598379c9d508c,Madame Deitz-Monin,Impressionism,portrait,1879
22954,25692,39266.jpg,a6027a4ba71b61a55ea598379c9d508c,Race Horses,Impressionism,genre painting,c.1873
22957,25696,9212.jpg,be80d7a4e112407465a49e215d44a61e,Allegro (Sonata of the Sun) ,Symbolism,cityscape,1907
22958,25697,6858.jpg,b59f3b556ce036d42a93dea4c3f1ba48,Mr.and Mrs.Ralph Izard,Neoclassicism,portrait,1775
22959,25698,11709.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Motograph,Art Nouveau (Modern),genre painting,1898
22961,25700,31546.jpg,49bb8d79587c2172c6cd04dd705fd891,Side Show,Impressionism,genre painting,c.1894
22964,25704,63691.jpg,30134467c49a3350f74b4311506f8386,Norman Earthenware (also known as A Pot from Rouen),Intimism,interior,c.1910
22965,25705,102829.jpg,b844978933b7ae43e32ce775494821eb,Untitled,Surrealism,symbolic painting,
22967,25707,68727.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Spring in the Country,Symbolism,genre painting,1929
22968,25708,45166.jpg,ef1a45c83e1536f3c554b6656d9048d7,Self-portrait,Symbolism,self-portrait,1915
22969,25709,64714.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Nude with Picasso by her feet,Naïve Art (Primitivism),nude painting (nu),c.1903
22971,25711,90121.jpg,062244b785e58518f2f189329633c59e,Fragment of cover,Art Nouveau (Modern),illustration,1900.0
22972,25712,60457.jpg,99cb087e8ace2daa73c268d8aa80f02b,"Portrait of Isabella van Assche, Wife of Justus van Meerstraten (d.1639) 1634 35 (oil on canvas)",Baroque,portrait,1635
22974,25714,12793.jpg,83e9823eb4868ca162fd3b7adff70096,Fulk-Nerra Assailed by the Phantoms of His Victims,Romanticism,illustration,
22975,25715,95541.jpg,aceaa52f487dd19129857232b2eeb3d5,"White Roses, Chrysanthemums in a Vase, Peaches and Grapes on a Table with a White Tablecloth",Realism,still life,1876
22976,25716,8885.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Portrait of a Bearded Man in a Red Hat,Northern Renaissance,portrait,1520
22977,25717,93742.jpg,d09f796f2b0aa11dffc88badd9806119,The Tempest near rocks,Romanticism,marina,1875
22978,25718,99587.jpg,49bb8d79587c2172c6cd04dd705fd891,"Boston (also known as Park St., Boston)",Post-Impressionism,cityscape,c.1907
22980,25720,17377.jpg,83e9823eb4868ca162fd3b7adff70096,Blondel hears the voice of Richard the Lionheart,Romanticism,illustration,1877
22981,25721,36762.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,"Ville d'Avray, the Large Pond and Villas",Realism,landscape,c.1855
22982,25722,31878.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Bather with beach ball,Surrealism,genre painting,1932
22984,25724,89305.jpg,3a320926ef941d53716127548523450c,"Staffa, Fingal's Cave",Romanticism,marina,1832
22985,25725,45657.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,St. Nicholas of Tolentino ,High Renaissance,religious painting,1507
22986,25726,40005.jpg,83e9823eb4868ca162fd3b7adff70096,Two Hundred Knights Attack Twenty Thousand Saracens,Romanticism,illustration,
22988,25728,56025.jpg,3cc9a44380296d93e68b71a27643c25f,"Still Life Post, Bottle, Cup and Fruit",Impressionism,still life,c.1871
22990,25731,13333.jpg,c16781c4321948227193214b68477a5c,Mrs. Thomas Wodehouse Legh,Realism,portrait,1884
22991,25732,3464.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Anatomy of the Neck,High Renaissance,sketch and study,1515
22992,25733,71062.jpg,82665201c4108381d854740ddcb86e67,Porcelain Figurines on a Stone Shelf,Symbolism,still life,1930
22993,25734,33961.jpg,0eeac4ecff259dc515be795e1a76019a,Under Honey's Harmonica,Art Nouveau (Modern),poster,1927.0
22994,25735,34616.jpg,8a1a67964c0cbea29fc9801b5c42c553,On the Shore of the Gulf of Finland. Udrias Near Narva,Realism,landscape,1888.0
22995,25738,61606.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Italy. Assisi ,Expressionism,cityscape,1932
22996,25739,1450.jpg,e8eae9a2f53456f01d601ae153f76a2d,Ceiling of the Sala dell'Olimpo,Mannerism (Late Renaissance),quadratura,
22997,25741,59822.jpg,3a5da5cdabbaa3f0dea68520a419e01f,May Pastoral,Impressionism,landscape,1907
22998,25742,20758.jpg,18f16730ca9e273f2a9064086f851365,"The Poplar Avenue, after Hobbema ",Romanticism,landscape,1835.0
23001,25745,43434.jpg,fbaf536ad899a31e80be9ff101b119cc,Beagrice Whittaker,American Realism,portrait,1919.0
23002,25746,19705.jpg,c56bcab4b317984013ebef5d3c4b5906,"Road Scene, Cincinnati",Impressionism,landscape,1878
23003,25747,18707.jpg,3cc9a44380296d93e68b71a27643c25f,Stove in the atelier,Romanticism,still life,
23004,25748,37105.jpg,aceaa52f487dd19129857232b2eeb3d5,Sweet Peas in a Vase,Realism,flower painting,
23005,25749,62145.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Leontine in a Pink Fluffy Hat,Impressionism,portrait,1898
23006,25750,93447.jpg,c16781c4321948227193214b68477a5c,Mrs. Gardiner Greene Hammond (Esther Fiske Hammond),Realism,portrait,1903
23011,25755,97037.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Spaniard,Expressionism,portrait,1906
23016,25760,40011.jpg,452561351a1599b602e7aded3afeff6a,Jacobus Zaffius,Baroque,portrait,1611
23017,25761,62889.jpg,739ad39c672e781a5cee3c07ecb9f646,Gold and Brown (Self portrait),Tonalism,self-portrait,1896
23018,25762,93319.jpg,de42ef05d5901837bbe974fdb3c30ba5,Dressing the Dead Girl (Dressing the Bride),Realism,genre painting,c.1855
23020,25766,99796.jpg,1468ab18764365ded902fc726aec2c89,Sea Shells,Op Art,still life,1919
23021,25768,46340.jpg,aceaa52f487dd19129857232b2eeb3d5,Basket of White Grapes and Peaches,Realism,still life,1895
23022,25769,68382.jpg,baec4a5af305c764a48b1449a10b6820,Encampment near a Moroccan Village,Impressionism,genre painting,c.1888
23023,25770,80649.jpg,397c63db1c7b507d23abff3f8bb0fa18,Danae,Baroque,mythological painting,1643
23026,25774,89761.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Stormy Day Bath Beach,Impressionism,marina,c.1888
23029,25777,100322.jpg,4efe284a888c4bd2e3f030be256251ee,London: Whitehall and the Privy Garden from Richmond House,Rococo,veduta,1747
23030,25778,81527.jpg,fbaf536ad899a31e80be9ff101b119cc,Viv (New York),American Realism,portrait,1915.0
23031,25780,50058.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Pierrot,Art Nouveau (Modern),illustration,
23036,25786,46612.jpg,7e4dc558dfaf1fde7eb908e370393d00,Sunflowers in the Garden at Petit Gennevilliers,Impressionism,landscape,c.1885
23037,25787,76617.jpg,1950e9aa6ad878bc2a330880f77ae5a1,The death of Casagemas,Post-Impressionism,genre painting,1901
23038,25788,46099.jpg,db1318d32df7428076e03513ebf762bb,Vase of Flowers,Realism,flower painting,
23039,25789,3241.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Two Knights in Armor,Impressionism,genre painting,c.1900
23040,25790,14305.jpg,452561351a1599b602e7aded3afeff6a,St. Matthew,Baroque,religious painting,
23041,25791,67539.jpg,c16781c4321948227193214b68477a5c,A Parisian Beggar Girl,Impressionism,portrait,1880
23043,25793,102844.jpg,be80d7a4e112407465a49e215d44a61e,Andante (Sonata of the Sun) ,Symbolism,symbolic painting,1907
23046,25796,4846.jpg,a087f33967e659c63924aa07c89b948f,St. Anthony,Northern Renaissance,religious painting,1520
23050,25800,9917.jpg,02b866899dc71a00364337e830d075d7,St. George and the Dragon,High Renaissance,religious painting,1506
23051,25801,38556.jpg,ce3d8977aae5986601232aa58d15282a,Triptych. Bandura-player.,Expressionism,genre painting,
23052,25802,54277.jpg,ce3d8977aae5986601232aa58d15282a,Triptych. Cossack with a saber.,Expressionism,genre painting,
23053,25803,13416.jpg,ce3d8977aae5986601232aa58d15282a,Triptych. Cossack with a fork.,Expressionism,genre painting,
23054,25804,32427.jpg,7a5b41c727b25762d24cee788163a1d7,Madonna della Cintola,Early Renaissance,religious painting,1450
23056,25806,9976.jpg,b64b426fa2b080ad94a2e1c7f423413c,The head of soldier-drummer,Realism,sketch and study,1898
23057,25807,85286.jpg,489c7bf979f6a993869fdc0ae7e4ae34,Glass on a Table,Analytical Cubism,still life,c.1909
23058,25808,73170.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,The Saint of Inner Light,Expressionism,portrait,1921
23059,25809,63010.jpg,c16781c4321948227193214b68477a5c,Interior of the Doge's Palace,Impressionism,interior,1898
23060,25810,66563.jpg,3cc9a44380296d93e68b71a27643c25f,Large Bathers,Post-Impressionism,genre painting,1900
23062,25813,87044.jpg,2196c96d3612334fa07aa43daa6ef322,Bouquet of Flowers with an Ivy Branch,Naïve Art (Primitivism),flower painting,1909
23063,25814,11160.jpg,452561351a1599b602e7aded3afeff6a,Isabella Coymans,Baroque,portrait,c.1652
23064,25816,52191.jpg,de42ef05d5901837bbe974fdb3c30ba5,Still Life Apples and Pears,Realism,still life,1871
23067,25819,46843.jpg,fbaf536ad899a31e80be9ff101b119cc,Portrait of Stella ,American Realism,portrait,1907.0
23068,25821,5020.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Still life with fishing net,Surrealism,still life,1925
23069,25822,2775.jpg,06f82951366bafca791e325cb6b214ac,The Messiah Dominions,International Gothic,illustration,
23070,25823,2994.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Young Woman Picking Fruit,Impressionism,portrait,c.1892
23071,25824,62688.jpg,be80d7a4e112407465a49e215d44a61e,Prelude,Symbolism,symbolic painting,1908
23074,25828,67892.jpg,d77452b0e817e7cb88e30c4a5f5ca9ba,"Bluebonnet Landscape with Catci, Road and Mountain Laurel",Impressionism,landscape,
23075,25829,24087.jpg,be80d7a4e112407465a49e215d44a61e,The Thought ,Symbolism,symbolic painting,1904
23076,25832,10837.jpg,3cc9a44380296d93e68b71a27643c25f,Still Life Apples and Pears,Post-Impressionism,still life,1887
23079,25836,17567.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Collioure. Katia on the terrace ,Art Deco,portrait,1930
23080,25837,6960.jpg,3cc9a44380296d93e68b71a27643c25f,"Still Life, Bowl and Milk Jug",Impressionism,still life,c.1877
23084,25841,30708.jpg,85e60fb5d2a65debda52dc3e32f76789,Frescoes above the entrance wall,High Renaissance,mythological painting,
23085,25842,89333.jpg,c9380d13360b37f21cfd174d92a7247e,Peasant couple,Naïve Art (Primitivism),genre painting,1945
23086,25843,17739.jpg,6c5946fc257578f157c648f09dd4a052,The Two Trinities,Baroque,religious painting,1682
23087,25844,53141.jpg,5e560e9b2ae0c20cfc57b308742bc677,Naked Portrait,Expressionism,nude painting (nu),2004
23088,25845,77054.jpg,d09f796f2b0aa11dffc88badd9806119,The sunset on sea,Romanticism,marina,1866
23089,25846,62896.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Ulysses and sirens,Surrealism,mythological painting,1946
23091,25848,8258.jpg,baec4a5af305c764a48b1449a10b6820,Elisaeth van Rysselberghe in a Straw Hat,Pointillism,portrait,1901
23092,25849,30665.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Reine Lefebre and Margot before a Window,Impressionism,genre painting,1902
23095,25852,59890.jpg,452561351a1599b602e7aded3afeff6a,Drinking Boy (Taste),Baroque,portrait,1628
23096,25853,10713.jpg,452561351a1599b602e7aded3afeff6a,Portrait of a Seated Woman Holding a Fan ,Baroque,portrait,1650
23097,25854,17068.jpg,b3f06d944fdf7d1bb8d855eaa6b85496,Portrait of an Unknown Lady,Northern Renaissance,portrait,c.1541
23099,25856,78769.jpg,85e60fb5d2a65debda52dc3e32f76789,The Prophet Isaiah,High Renaissance,religious painting,1509
23101,25859,88567.jpg,83e9823eb4868ca162fd3b7adff70096,Apparition of St. George on the Mount of Olives_GustaveDore_sqs__crusades_george_mt_olives__xyz32728.gif,Romanticism,illustration,
23102,25860,37639.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Pastures by the Sea,Magic Realism,landscape,
23103,25861,70067.jpg,e1587900e782de448f604b37cde0fdfd,The peasant from Livorno,Expressionism,portrait,1909
23104,25862,13621.jpg,be80d7a4e112407465a49e215d44a61e,Butterflies  ,Symbolism,symbolic painting,1906
23106,25864,90050.jpg,8cdd41002b7b5c5d112865054a7fe13e,Circus Rider,Expressionism,genre painting,
23109,25867,9415.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Head of a woman with green curls,Naïve Art (Primitivism),portrait,1946
23110,25868,6601.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Las Meninas (Velazquez),Naïve Art (Primitivism),genre painting,1957
23112,25870,83097.jpg,c7410238d399d9f454123e59b059fdd2,Guitar and Fruit Dish,Synthetic Cubism,still life,
23114,25872,57638.jpg,25ae5f1122be2bd3460525c418b9d492,Archangel Gabriel Annunciate,Early Renaissance,religious painting,1433
23115,25873,15283.jpg,25ae5f1122be2bd3460525c418b9d492,Virgin Mary Annunciate,Early Renaissance,religious painting,1433
23116,25875,101083.jpg,c6a2545723847ff0987e5efd82912ffa,La Dogana,Post-Impressionism,landscape,1903
23117,25876,88381.jpg,452561351a1599b602e7aded3afeff6a,Portrait of a Young Woman ,Baroque,portrait,1655
23118,25877,2065.jpg,86b586678f7cf992338f6d715631b794,Star the Wormwood,Symbolism,landscape,1908
23119,25878,72558.jpg,121fffad1eb6f7dff228b8a71b6aec72,Sketch with the icon of Saviour,Realism,sketch and study,
23120,25879,76522.jpg,3cc9a44380296d93e68b71a27643c25f,Madame Cezanne Leaning on a Table ,Impressionism,portrait,c.1873
23121,25880,14306.jpg,b844978933b7ae43e32ce775494821eb,Untitled,Surrealism,symbolic painting,
23124,25884,1472.jpg,30134467c49a3350f74b4311506f8386,Woman with Dog (also known as Marthe Bonnard and Her Dog),Post-Impressionism,genre painting,1906
23125,25885,60545.jpg,5ae394770a82dac7cea5d95ef6482a11,Structures at Sunset ,Abstract Expressionism,cityscape,1965
23126,25887,27609.jpg,02b866899dc71a00364337e830d075d7,Niccolini-Cowper Madonna,High Renaissance,religious painting,1508
23128,25889,38479.jpg,6c5946fc257578f157c648f09dd4a052,The Angels' Kitchen,Baroque,religious painting,1646
23129,25890,102369.jpg,481c5c92d55717167e01821144a54635,"Two Woman Chatting by the Sea, St. Thomas",Realism,genre painting,1856
23130,25892,74770.jpg,481c5c92d55717167e01821144a54635,Young Woman and Child at the Well,Impressionism,portrait,1882
23132,25894,36120.jpg,a6027a4ba71b61a55ea598379c9d508c,In a Laundry,Impressionism,genre painting,c.1884
23136,25898,61642.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Flying machine,Early Renaissance,design,c.1487
23137,25899,87424.jpg,83e9823eb4868ca162fd3b7adff70096,Godfrey Imposes Tributes Upon Emirs_GustaveDore_sqs__crusades_godfrey_imposes_tributes__xyz32732.gif,Romanticism,illustration,
23138,25900,39555.jpg,c16781c4321948227193214b68477a5c,The Tramp,Realism,portrait,c.1904
23139,25901,88719.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Gaviota Pass,Magic Realism,landscape,
