,Unnamed: 0,filename,artist,title,style,genre,date
42532,47395,33245.jpg,dc6024d744b7f7e162e660b26aa5b7da,Horse ,Nouveau Réalisme,animal painting,c.1949
42534,47397,65066.jpg,9ee8bdc8cacd9654c2f565c618af10ab,Pygmalion,Symbolism,mythological painting,
42535,47398,9552.jpg,d1ec00902766b952ec62d98953e135ec,Untitled,Surrealism,figurative,
42542,47406,64096.jpg,b223caa3b80154b3741fff3af42566c9,Male Nude Raising his Arm,Neoclassicism,nude painting (nu),c.1800
42545,47409,51859.jpg,39c465a1d078121873a31807ce9dc2ed,Windows,Art Nouveau (Modern),design,
42546,47410,48437.jpg,c98ade76e1c7fe8c639d03c8f551c8df,The Grasshopper,Academicism,nude painting (nu),1872.0
42549,47413,13310.jpg,15b0b53076339ba1f7904b45265ddd88,La Grand Poupee,Surrealism,symbolic painting,1985.0
42570,47435,61401.jpg,5e560e9b2ae0c20cfc57b308742bc677,Annie and Alice,Expressionism,nude painting (nu),1975
42572,47437,27476.jpg,d880f75735034af92204bc70a5802e7d,Helen on the Walls of Troy,Academicism,mythological painting,
42573,47438,58060.jpg,b529a455e540a6f8db3cfdc78aae78cb,Noonday Rest,Realism,animal painting,1877.0
42579,47444,11822.jpg,5ae394770a82dac7cea5d95ef6482a11,Self-Portrait,Post-Impressionism,self-portrait,1973
42582,47448,81214.jpg,3937af6d364e2f24d1cce16fe3916536,The domain of Arnheim,Surrealism,symbolic painting,1944
42587,47454,8000.jpg,5ae394770a82dac7cea5d95ef6482a11,Flowers,Post-Impressionism,flower painting,1985
42588,47455,13220.jpg,db1318d32df7428076e03513ebf762bb,Death: It is I who makes you serious; let us embrace each other (plate 20),Symbolism,symbolic painting,1896
42592,47459,86312.jpg,d17674bf9d0c54c4fba534cf1ac9c733,Self-portrait,Divisionism,self-portrait,1908
42593,47460,76127.jpg,22a0b928cb37e7e6aa77110aa77a6791,Snail's Trace,Surrealism,figurative,1937.0
42594,47461,21555.jpg,861c29e13205420326f7443ea77de5c9,Barra,Post-Impressionism,marina,
42597,47465,43482.jpg,15b0b53076339ba1f7904b45265ddd88,Testament of a Dead Leaf,Abstract Expressionism,symbolic painting,1959.0
42598,47466,35177.jpg,b43c7ef7a72bd87d994c4d356b73cf5d,Sem título,Neoclassicism,figurative,1991.0
42602,47470,3173.jpg,d4d9438fbca20e50a5417390c9bc7ab9,The Spotted Man ,Post-Impressionism,nude painting (nu),1924.0
42603,47471,71108.jpg,ba1ec073a72e7aa36a4d111b5b3678f3,The Sphinx or The Caresses,Symbolism,mythological painting,1896
42605,47474,6950.jpg,1e595d48fcdc7832cb923efc35aa8da4,Untitled,Neo-Expressionism,figurative,1981.0
42607,47477,74256.jpg,367b71c19a5901f237b9f10cf7bc6e86,Brigit Macnamara,Post-Impressionism,nude painting (nu),1937.0
42609,47479,70926.jpg,5ae394770a82dac7cea5d95ef6482a11,Flowers’ Enamel  ,Expressionism,flower painting,1985
42612,47482,13791.jpg,a8da68256ffa6f9fee55bd7bb553652a,Nude in green chair,Impressionism,nude painting (nu),c.1926
42622,47496,86711.jpg,9b97b479032a80f1d0b12175e1360a22,Arctic Scene,Romanticism,marina,
42630,47507,14103.jpg,d244e01cbf4a4be6cbdb5493c75053a4,$he ,Pop Art,figurative,1961.0
42633,47510,75628.jpg,5aabfc58470d01bb2362795a44a2603b,Chicken Coop,Impressionism,animal painting,c.1875
42634,47513,94033.jpg,31824744c8ae0c7953098fdab60c7ebf,The Astonishment of the Mask Wouse,Expressionism,symbolic painting,1889
42635,47514,79670.jpg,31824744c8ae0c7953098fdab60c7ebf,Death and the Masks,Expressionism,symbolic painting,1897
42638,47518,10655.jpg,a93f22f1b76812faea32cc0e9c4faa36,Seascape,Realism,marina,
42641,47521,55923.jpg,b529a455e540a6f8db3cfdc78aae78cb,"Brizo, a Shepherd's Dog",Realism,animal painting,
42647,47528,55570.jpg,b844978933b7ae43e32ce775494821eb,Untitled,Surrealism,symbolic painting,
42660,47542,37068.jpg,62b4406512c45730d2c7c40f5e3d0d12,Surrealism and Painting,Surrealism,symbolic painting,1942
42662,47544,53816.jpg,17e732405ccfbe64d877ef68954d0131,The Shooting Gallery XI,Surrealism,figurative,1940.0
42666,47551,100826.jpg,d80845360ec772e09996eb8c7678eae6,Talking,Neo-Expressionism,figurative,
42683,47568,102893.jpg,367b71c19a5901f237b9f10cf7bc6e86,Flowers in a Jar,Post-Impressionism,flower painting,1950.0
42688,47573,92913.jpg,367b71c19a5901f237b9f10cf7bc6e86,Flowers in a Jug,Post-Impressionism,flower painting,1950.0
42692,47580,69792.jpg,03eb72f3b50cabc136056918808ba5cb,Self-Portrait,Impressionism,self-portrait,1888.0
42693,47581,65523.jpg,b6796f9016a2f72aa60dac68358cc204,Pan frightening a shepherd,Symbolism,mythological painting,
42697,47585,98237.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Boats at Rest in Mount's Bay,Naïve Art (Primitivism),marina,
42699,47588,8547.jpg,43353cb8b311243973c241d1c148f040,Self Portrait Nude,Neo-baroque,self-portrait,1945
42705,47596,369.jpg,ede635e53e1b4a905bbea74de30371cf,Venus Blindfolding Cupid,Mannerism (Late Renaissance),mythological painting,c.1565
42707,47598,47615.jpg,17e732405ccfbe64d877ef68954d0131,the Shooting Gallery X,Surrealism,figurative,1940.0
42710,47601,9092.jpg,3f8dc381ccfe9d5cc88b75970262715b,Flowers of Armenia,Expressionism,flower painting,1916
42722,47615,67378.jpg,804574bd99d84e8ce2aed490f7f5ef84,Natura morta di fiori in un vaso,Tenebrism,flower painting,
42740,47635,53029.jpg,acb41a9d1162f3060bad857d303f17c8,Girl with Orange Hair and Flowers,Pop Art,figurative,
42748,47643,3402.jpg,dc589f213ba7bd398714ac2796b7c0ab,Amor and Psyche,Baroque,mythological painting,
42749,47644,19971.jpg,dc589f213ba7bd398714ac2796b7c0ab,Achilles and the Daughters of Lykomedes,Baroque,mythological painting,c.1617
42758,47654,51612.jpg,5ae394770a82dac7cea5d95ef6482a11,A Fantastical Butterfly,Abstract Expressionism,symbolic painting,1997
42765,47663,32191.jpg,b529a455e540a6f8db3cfdc78aae78cb,Chamois,Realism,animal painting,1888.0
42767,47665,9279.jpg,5e560e9b2ae0c20cfc57b308742bc677,Night Portrait,Expressionism,nude painting (nu),1986
42768,47666,72085.jpg,5ae394770a82dac7cea5d95ef6482a11,Dahlias,Post-Impressionism,flower painting,1974
42769,47668,24019.jpg,3937af6d364e2f24d1cce16fe3916536,The seducer,Surrealism,marina,1953
42771,47670,88154.jpg,62b4406512c45730d2c7c40f5e3d0d12,Flying Geese,Surrealism,symbolic painting,
42772,47671,7395.jpg,3f8dc381ccfe9d5cc88b75970262715b,Flowers from Chamlych,Expressionism,flower painting,1910
42788,47693,50377.jpg,da9ab2081b197129eeb91477d239be00,My Soul is an Enchanted Boat...,Neo-Romanticism,symbolic painting,
42798,47703,102723.jpg,7364c5bc67dabe10299d5c1fe5f9944e,Self Portrait ,Realism,self-portrait,1883.0
42807,47713,65006.jpg,c797cb705927daaee3a54427c76dfd40,Composition with Figures,Neo-Expressionism,figurative,1971
42812,47718,19448.jpg,b60aa1ea22ccf54d9fe50f892e9f28ab,Portrait of Conté,Pointillism,self-portrait,1890
42818,47724,7366.jpg,876ba31e1730d722b176ac6e3bccd569,unknown title,Art Nouveau (Modern),mythological painting,
42838,47747,70427.jpg,8863967f24bf7974f76ac119e26c9e3f,Dogwood Blossoms,Post-Impressionism,flower painting,
42839,47748,102838.jpg,1e595d48fcdc7832cb923efc35aa8da4,"Self-Portrait as a Heel, Part Two",Neo-Expressionism,self-portrait,1982.0
42855,47764,92189.jpg,b57b907d3d83443091158562bd43b1f1,James Ward ,Romanticism,self-portrait,1848.0
42856,47765,29964.jpg,7c04441e0834c4e501cebb4d7011040b,"Seja Marginal, Seja Herói",Conceptual Art,figurative,1968.0
42858,47767,7136.jpg,5ae394770a82dac7cea5d95ef6482a11,In the Mirror ,Abstract Expressionism,symbolic painting,1972
42863,47772,102581.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Bacchanale,Romanticism,mythological painting,1871
42874,47784,18674.jpg,d102cde968c819e615f13f13ade83a3c,Marseille Port,Post-Impressionism,marina,
42876,47786,31225.jpg,db1318d32df7428076e03513ebf762bb,I have sometimes seen in the sky what seemed like forms of spirits (plate 21),Symbolism,symbolic painting,1896
42879,47789,75745.jpg,39c465a1d078121873a31807ce9dc2ed,Flower shaped gobelet ,Art Nouveau (Modern),design,1900.0
42888,47798,23423.jpg,a93f22f1b76812faea32cc0e9c4faa36,Near Cologne ,Romanticism,marina,1881.0
42896,47807,58421.jpg,92152649ef5cd5113e554523edd13ffd,Hands of Protest,Expressionism,symbolic painting,
42899,47812,37018.jpg,82665201c4108381d854740ddcb86e67,Naked Young Man (B. Snezhkovsky),Symbolism,nude painting (nu),1937
42900,47813,38071.jpg,8b1800319323ab9b0ce2e0b11b3f4772,Spring Orpheus Coming to the Aid of Eurydice,Romanticism,mythological painting,
42911,47825,89576.jpg,dc589f213ba7bd398714ac2796b7c0ab,Mercury and Argus,Baroque,mythological painting,1638
42914,47828,51750.jpg,a93f22f1b76812faea32cc0e9c4faa36,"Scheveningen, Holland",Romanticism,marina,
42923,47838,75963.jpg,a5c3d1ad7c03c27edf4111678ec949cc,Maria Swan White,Art Nouveau (Modern),mythological painting,
42944,47862,93946.jpg,c797cb705927daaee3a54427c76dfd40,The House of Animals,Art Informel,figurative,1948
42945,47863,78334.jpg,d880f75735034af92204bc70a5802e7d,The Last Watch of Hero,Academicism,mythological painting,
42946,47864,95076.jpg,66fd66181fdd824a28b156376c9a3674,Architectural project of private house. Main facade.,Romanticism,design,1860.0
42948,47866,83525.jpg,3937af6d364e2f24d1cce16fe3916536,The taste of tears,Surrealism,symbolic painting,1946
42951,47869,43871.jpg,62b4406512c45730d2c7c40f5e3d0d12,"A maiden, a widow and a wife ",Surrealism,symbolic painting,1956
42957,47875,32561.jpg,a8da68256ffa6f9fee55bd7bb553652a,Breezy Day Tugboats New York Harbor ,Impressionism,marina,1910
42962,47880,75776.jpg,5ae394770a82dac7cea5d95ef6482a11,Self-Portrait,Post-Impressionism,self-portrait,1957
42967,47885,71029.jpg,24ed88087b0ffeb763e89a197a5cde0d,Roses,Impressionism,flower painting,1894
42968,47887,78228.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,St Michael's Mount Harbour,Naïve Art (Primitivism),marina,
42970,47889,48302.jpg,db1318d32df7428076e03513ebf762bb,Day appears at last ... and in the very disk of the sun shines face of Jesus Christ (plate 24) ,Symbolism,symbolic painting,1896
42973,47892,75969.jpg,10fa8daca394c750f0112da41df65021,"Ciphers and Constellations, in Love with a Woman",Surrealism,figurative,1941
42974,47893,48760.jpg,143da16251170dba1006dc7fe9c7871b,Self Portrait ,Romanticism,self-portrait,1883.0
42977,47897,45456.jpg,3f8dc381ccfe9d5cc88b75970262715b,Seller of greens,Expressionism,animal painting,1912
42978,47898,42584.jpg,5ae394770a82dac7cea5d95ef6482a11,Embalming,Fauvism,flower painting,1992
42979,47899,41089.jpg,1e595d48fcdc7832cb923efc35aa8da4,The Guilt of Gold Teeth,Neo-Expressionism,figurative,1982.0
42984,47904,8882.jpg,94a18720289642f88ceb572b1ddceb76,Self-portrait,Northern Renaissance,self-portrait,1530
42993,47914,5942.jpg,baec4a5af305c764a48b1449a10b6820,Standing Nude,Impressionism,nude painting (nu),1919
42994,47915,27246.jpg,17e732405ccfbe64d877ef68954d0131,The Shooting Gallery XII,Surrealism,figurative,1940.0
42999,47921,73593.jpg,b116ecc6b7f7ac0611410344b2f13b9f,Spirit of the night,Romanticism,symbolic painting,1879
43004,47927,58106.jpg,5ae394770a82dac7cea5d95ef6482a11,Beginning of the Song,Fauvism,symbolic painting,1981
43006,47929,38743.jpg,3937af6d364e2f24d1cce16fe3916536,The fair captive,Surrealism,symbolic painting,1947
43012,47936,92907.jpg,a8da68256ffa6f9fee55bd7bb553652a,Back of nude,Impressionism,nude painting (nu),c.1933
43020,47944,66646.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Polovtsian camp,Art Nouveau (Modern),design,1914
43022,47946,54158.jpg,facb8013e0ad77b41ecbdf661f440c03,The Tempest,Romanticism,marina,1821
43025,47949,102717.jpg,51b72626792ce4fabab05000bac62e7d,View of Paestum,Orientalism,animal painting,
43029,47954,1393.jpg,a93f22f1b76812faea32cc0e9c4faa36,Seascape,Romanticism,marina,
43036,47961,100374.jpg,cc47068929413a16aa707faefbdf4b70,"The Clock, Awakening the Past ",Art Deco,symbolic painting,
43038,47964,4637.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Fishing Boat with Two Masts and Yellow Sails ,Naïve Art (Primitivism),marina,1920.0
43044,47970,23591.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Drawing of a tengu,Ukiyo-e,mythological painting,
43049,47975,17497.jpg,5ae394770a82dac7cea5d95ef6482a11,Selfportrait,Post-Impressionism,self-portrait,1958
43053,47979,58169.jpg,769fd20b5a94abceedf78a99a71c1134,Daphnis and Chloe costume,Art Nouveau (Modern),design,1912.0
43060,47987,9918.jpg,3f8dc381ccfe9d5cc88b75970262715b,Flowers,Realism,flower painting,1960
43061,47988,22824.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Cor Ardens,Symbolism,symbolic painting,1918
43070,47997,33382.jpg,6f424678082412a289740a9753d8b560,Le repas sur les marches,Surrealism,figurative,1960
43079,48007,12585.jpg,c67e1b5f39902c7b8986d307344e4f21,White Roses,Post-Impressionism,flower painting,
43082,48012,82123.jpg,b1060c5ec0ca23662c00c6a7aebfba59,In the dust cloud,Symbolism,mythological painting,
43083,48013,19649.jpg,7e7b4392f5776bb7c65a603155727f59,These stained glass windows in the Blumeneck Family Chapel,Northern Renaissance,design,
43093,48024,61880.jpg,aceaa52f487dd19129857232b2eeb3d5,Summer Flowers,Realism,flower painting,1880
43098,48029,79666.jpg,b6796f9016a2f72aa60dac68358cc204,Pan frightening a shepherd,Symbolism,mythological painting,
43100,48031,40826.jpg,c2b95f8d08729893ae8ef8f5e88e12bc,Cybele ,Baroque,mythological painting,1689.0
43101,48033,2699.jpg,121fffad1eb6f7dff228b8a71b6aec72,Black Sea outlaws,Realism,marina,
43105,48037,93431.jpg,d358dd4ecdf836e096f1ea4732120d86,Breaking Surf,New Realism,marina,
43106,48039,85692.jpg,d80845360ec772e09996eb8c7678eae6,Entrance,Neo-Expressionism,figurative,
43110,48043,98222.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Grey Three-Master,Naïve Art (Primitivism),marina,
43111,48045,24811.jpg,a93f22f1b76812faea32cc0e9c4faa36,The Signal,Romanticism,marina,
43112,48047,48422.jpg,a93f22f1b76812faea32cc0e9c4faa36,Evening Scene,Romanticism,marina,
43126,48061,49626.jpg,3f8dc381ccfe9d5cc88b75970262715b,The emblem of the Union of Armenian Artists,Naïve Art (Primitivism),design,1916
43127,48062,31721.jpg,3f8dc381ccfe9d5cc88b75970262715b,Flowers in the workshop,Expressionism,flower painting,1958
43129,48064,47640.jpg,3937af6d364e2f24d1cce16fe3916536,The philosophy in the bedroom ,Surrealism,symbolic painting,1962
43140,48076,26920.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Harpy in a dream,Art Nouveau (Modern),mythological painting,
43141,48077,65795.jpg,62b4406512c45730d2c7c40f5e3d0d12,Lone Tree and United Trees,Surrealism,symbolic painting,1940
43148,48084,79114.jpg,a7596931e17b9c71875fa5ea647de927,Self Portrait ,Realism,self-portrait,1883.0
43154,48090,72413.jpg,9b97b479032a80f1d0b12175e1360a22,Pulling in the Nets,Romanticism,marina,
43159,48095,189.jpg,c8674132ed594f31e9312b6a26629cb2,Egret by the Pool,Ink and wash painting,animal painting,
43162,48098,709.jpg,aceaa52f487dd19129857232b2eeb3d5,Flowers in a Vase,Realism,flower painting,1881
43166,48103,91583.jpg,315e56b8704c891d56078e7dafb6a39e,Happyness of meeting,Romanticism,marina,1903
43169,48106,56428.jpg,a5c3d1ad7c03c27edf4111678ec949cc,Bacchus,Art Nouveau (Modern),mythological painting,
43170,48107,82339.jpg,db1318d32df7428076e03513ebf762bb,Carnations and baby's breath in a green pitcher,Realism,flower painting,
43184,48121,42210.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,In the nunnery,Art Nouveau (Modern),design,1914
43187,48125,49936.jpg,5e560e9b2ae0c20cfc57b308742bc677,Naked Portrait,Expressionism,nude painting (nu),c.1981
43207,48145,56809.jpg,aceaa52f487dd19129857232b2eeb3d5,Jonquils and Nasturtiums,Realism,flower painting,1881
43212,48150,78753.jpg,be80d7a4e112407465a49e215d44a61e,Composition,Symbolism,symbolic painting,1905
43213,48151,83112.jpg,6afb8eb06feb5e0afb5c16b284ccc85f,unknown title,Expressionism,nude painting (nu),
43214,48152,61689.jpg,2ba365352b37c48e22d6b12415c44ecc,Untitled,Surrealism,symbolic painting,1970
43215,48153,50736.jpg,abfd3d15c957167b80550010d27f5b43,Silver Light Hudson River,Tonalism,marina,1911.0
43216,48154,69433.jpg,66fd66181fdd824a28b156376c9a3674,A model,Romanticism,nude painting (nu),1860.0
43222,48160,58949.jpg,67881ce12ae195bfae24c608120c5b5a,Female nude,Post-Impressionism,nude painting (nu),1960.0
43237,48175,58368.jpg,3937af6d364e2f24d1cce16fe3916536,Self portrait,Cubism,self-portrait,1923
43241,48181,34925.jpg,7c6cc529e23e377248c18cec333ae5a3,Imagine,,animal painting,
43243,48183,59022.jpg,c320a8df96c506c11af260bedd619f57,Arab palm trees,Art Brut,figurative,1948
43252,48195,7546.jpg,17d7e6e3171d68e616897f0e09745ae9,Small Horse Study,Impressionism,animal painting,1905
43259,48205,31421.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,A Sculptor s Model (Venus Esquilina),Romanticism,nude painting (nu),
43266,48216,78443.jpg,43353cb8b311243973c241d1c148f040,The Fall of Phaeton,Neo-baroque,mythological painting,
43267,48217,20081.jpg,43353cb8b311243973c241d1c148f040,Self Portrait,Neo-baroque,self-portrait,1969
43273,48224,3708.jpg,571c263178cb60348b5c919d8e649a46,Sow and Piglets in a Sty,Rococo,animal painting,
43284,48236,87247.jpg,247463dd5109151dedeabfd31016c75c,The welder,Cubism,figurative,1974.0
43287,48240,40750.jpg,45f4183820ce1fa775f8a27d3120aad6,"Stage design for Ostrovsky's comedy ""Heart is not a Stone""",Art Nouveau (Modern),design,1915
43290,48243,78285.jpg,782192dc825c7c1149825adcb7caacbc,Reeds in the Snow with a Wild Duck,Ukiyo-e,animal painting,
43291,48244,1209.jpg,9b97b479032a80f1d0b12175e1360a22,Shipping in Rough Waters ,Romanticism,marina,1860.0
43304,48259,44596.jpg,5812210a97c83da1fda716a1300aab50,Lilac Boughs,Realism,flower painting,
43311,48267,29170.jpg,3f8dc381ccfe9d5cc88b75970262715b,May roses,Realism,flower painting,1939
43323,48280,44344.jpg,17e732405ccfbe64d877ef68954d0131,Asleep,Surrealism,symbolic painting,1937.0
43326,48283,51782.jpg,1f020171f1660f14a8c822045b158a66,Birds in a Gorge,Naïve Art (Primitivism),animal painting,1916.0
43332,48290,19314.jpg,3937af6d364e2f24d1cce16fe3916536,The triumphant march,Surrealism,symbolic painting,1947
43339,48297,91085.jpg,571c263178cb60348b5c919d8e649a46,Donkeys,Rococo,animal painting,
43344,48302,89865.jpg,a5c3d1ad7c03c27edf4111678ec949cc,Zabava Putyatichna,Art Nouveau (Modern),mythological painting,
43352,48311,67157.jpg,da9ab2081b197129eeb91477d239be00,The Angel of Peace ,Neo-Romanticism,symbolic painting,1900.0
43354,48313,32613.jpg,dcf0ea86a8a6510caf9a8816a0532312,Apollo,Academicism,mythological painting,1874.0
43356,48315,60530.jpg,1e7ffd6f66de716c62c8b9c89c21494f,Bird of Prey,Post-Impressionism,animal painting,1893.0
43357,48316,26172.jpg,aceaa52f487dd19129857232b2eeb3d5,Flowers,Realism,flower painting,1863
43358,48319,9354.jpg,80687062449ff7454e2c8926be56f643,Self Portrait with Muse (Dream),Cubism,self-portrait,1918
43361,48323,52084.jpg,f198e2727773d675304d3349855e480e,Japanese Woman,Romanticism,nude painting (nu),1903
43369,48332,77744.jpg,5ae394770a82dac7cea5d95ef6482a11,Earth Traces,Abstract Expressionism,symbolic painting,1992
43376,48339,2995.jpg,3f8dc381ccfe9d5cc88b75970262715b,Flowers of Stepanavan,Realism,flower painting,1950
43381,48344,93999.jpg,489c7bf979f6a993869fdc0ae7e4ae34,Nude,Post-Impressionism,nude painting (nu),c.1908
43390,48354,34492.jpg,56221362cba30b7e0c96111cc38c5fcd,The Resurrection of the Soldiers,Neo-Romanticism,symbolic painting,1929
43418,48386,45546.jpg,367b71c19a5901f237b9f10cf7bc6e86,Zoe Hicks,Post-Impressionism,nude painting (nu),1958.0
43425,48393,3613.jpg,3f8dc381ccfe9d5cc88b75970262715b,Spring flowers,Realism,flower painting,1947
43429,48397,42643.jpg,80687062449ff7454e2c8926be56f643,The rooster in love,,symbolic painting,1947
43437,48406,50201.jpg,3b4ee6d6140803ebef405983f23ffcc1,Easter lamb,Naïve Art (Primitivism),symbolic painting,
43441,48411,24189.jpg,3b4ee6d6140803ebef405983f23ffcc1,Ram,Naïve Art (Primitivism),animal painting,
43446,48416,75514.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Voivode,Art Nouveau (Modern),design,1913
43448,48418,65231.jpg,0925b0aeb81b5e69033ea61a09d15e11,Fish and Lotus,Ink and wash painting,animal painting,
43455,48426,55887.jpg,85e60fb5d2a65debda52dc3e32f76789,The Punishment of Tityus,High Renaissance,mythological painting,
43457,48428,27417.jpg,25fcb5eeab5068c6f0fab4c9d5a6fa2a,Skådespelerskan,Art Informel,figurative,1944.0
43464,48438,78828.jpg,b679de46a03af65aaf0d8e5e91b2a40f,Wildly Dancing Children,Expressionism,symbolic painting,
43466,48442,27898.jpg,5b6a7be5ffc6a27b91bd3210ffa2e088,"Fishing Boat at Dungeness, 'RX67'  ",Expressionism,marina,1965.0
43467,48443,29415.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,Seven Boats Entering Harbour ,Naïve Art (Primitivism),marina,1928.0
43477,48454,18862.jpg,acb41a9d1162f3060bad857d303f17c8,Where is the Mr. Ting?,Pop Art,figurative,1986.0
43482,48459,13611.jpg,62b4406512c45730d2c7c40f5e3d0d12,Gulf Stream,Surrealism,symbolic painting,
43484,48461,101840.jpg,7dce81ffd00efbe34a9bb196e6bd8bfa,Self-portrait,Expressionism,self-portrait,1956.0
43486,48464,26244.jpg,b57b907d3d83443091158562bd43b1f1,A Grey in a Stable,Romanticism,animal painting,1812.0
43488,48466,39915.jpg,aceaa52f487dd19129857232b2eeb3d5,Queens Daisies,Realism,flower painting,1872
43493,48472,48529.jpg,b223caa3b80154b3741fff3af42566c9,Academic Male Nude,Neoclassicism,nude painting (nu),
43499,48479,44626.jpg,15b0b53076339ba1f7904b45265ddd88,La Rosette pour Rikuda,Surrealism,symbolic painting,1987.0
43501,48481,20655.jpg,8bd8a352cc1988ab1e7905219af6f413,Radiance,Precisionism,symbolic painting,1929.0
43503,48483,64604.jpg,1e595d48fcdc7832cb923efc35aa8da4,Aboriginal,Neo-Expressionism,figurative,1984.0
43508,48488,82920.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Terem of Yaroslavna,Symbolism,design,1908
43516,48496,93168.jpg,5ae394770a82dac7cea5d95ef6482a11,"People, Birds and Animals",Abstract Expressionism,symbolic painting,1997
43521,48501,63036.jpg,b529a455e540a6f8db3cfdc78aae78cb,The Pyrenees,Realism,animal painting,1879.0
43522,48502,26314.jpg,43353cb8b311243973c241d1c148f040,Self Portrait,Metaphysical art,self-portrait,1911
43523,48503,40460.jpg,d1ec00902766b952ec62d98953e135ec,Hierarchical Birds,Surrealism,figurative,
43533,48513,96922.jpg,571c263178cb60348b5c919d8e649a46,Pigs in a Sty,Rococo,animal painting,
43541,48522,91734.jpg,48cba981956af4b4aa3500193c42dce9,Mercury and Ceres flying through the air,Mannerism (Late Renaissance),mythological painting,
43542,48523,39512.jpg,1468ab18764365ded902fc726aec2c89,Self Portrait in a Chair,Expressionism,self-portrait,1920
43551,48535,16557.jpg,62b4406512c45730d2c7c40f5e3d0d12,Flying Horse Garden,Surrealism,symbolic painting,1935
43558,48543,27106.jpg,fcd86617eb1b590ff64b9d49b518e915,Untitled Bird,Surrealism,animal painting,
43564,48551,74373.jpg,5ae394770a82dac7cea5d95ef6482a11,Discovery of the Song,Expressionism,symbolic painting,1991
43572,48559,44115.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Fight with the dragon,Art Nouveau (Modern),mythological painting,1914
43589,48578,62188.jpg,5aabfc58470d01bb2362795a44a2603b,Self Portrait with Halo,Cloisonnism,self-portrait,1889
43591,48580,53358.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,A good tree has grown,Art Nouveau (Modern),symbolic painting,1914
43592,48581,59247.jpg,f98099661e99898b46a8bcd0f2908116,The Vineyard of Desolation,Symbolism,symbolic painting,
43595,48585,93727.jpg,8cdd41002b7b5c5d112865054a7fe13e,Female Nudes,Expressionism,nude painting (nu),
43597,48587,38805.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The Source,Magic Realism,nude painting (nu),1897
43607,48599,5176.jpg,facb8013e0ad77b41ecbdf661f440c03,The Croups,Romanticism,animal painting,
43608,48600,87083.jpg,7dce81ffd00efbe34a9bb196e6bd8bfa,Reapers in the age and Ceres,Expressionism,symbolic painting,
43610,48602,63550.jpg,3937af6d364e2f24d1cce16fe3916536,The drop of water,Surrealism,symbolic painting,1948
43611,48603,43215.jpg,7b05040ee031411932da48e43b9af610,Soirée d'octobre,Cubism,figurative,1946
43616,48608,52546.jpg,7c68449eaae30beb352cc02ead18f7dd,The Wounded Angel,Symbolism,symbolic painting,1903.0
43620,48612,41720.jpg,571c263178cb60348b5c919d8e649a46,Horse and Dog in a Stable,Rococo,animal painting,1791.0
43626,48618,56804.jpg,22a0b928cb37e7e6aa77110aa77a6791,Panama,Surrealism,figurative,1936.0
43628,48620,16370.jpg,48b59a894aafec218cbda701ca69da89,Self Portrait Dedicated to Sigmund Firestone,Naïve Art (Primitivism),self-portrait,1940.0
43632,48624,83991.jpg,348099560eb97dc0419df9a8bb8f1193,2 Sheep's Heads,Neo-Dada,figurative,1975
43635,48627,40590.jpg,aceaa52f487dd19129857232b2eeb3d5,Wildflowers,Realism,flower painting,1879
43637,48629,94364.jpg,367b71c19a5901f237b9f10cf7bc6e86,Bather in the Welsh Mountains,Post-Impressionism,nude painting (nu),1913.0
43640,48632,94320.jpg,b0b3e2dff090e5c5d09e4dc48a2fb265,Dalí's Dream-Prophetic Vision,Surrealism,symbolic painting,
43645,48639,85088.jpg,ff033e51ceb97fb56e68c50c88e0be9e,Untitled,Art Brut,figurative,1950
43646,48640,16278.jpg,fa7a0860d572a3ec6d1e563839a22d73,Observatory Time: The Lovers,Surrealism,figurative,
43649,48644,7290.jpg,d4d9438fbca20e50a5417390c9bc7ab9,February ,Regionalism,animal painting,1940.0
43653,48648,23073.jpg,07dc09a362e1ac034010ff3948100d30,Hombre sacando la lengua,Expressionism,figurative,1967.0
43664,48661,84860.jpg,8cdd41002b7b5c5d112865054a7fe13e,Two Bathers,Expressionism,nude painting (nu),1912
43666,48663,79005.jpg,3b4ee6d6140803ebef405983f23ffcc1,Lion and the sun,Naïve Art (Primitivism),symbolic painting,
43667,48664,89216.jpg,56221362cba30b7e0c96111cc38c5fcd,The Betrayal,Neo-Romanticism,symbolic painting,1914
43678,48676,58525.jpg,b5585b3588ad36b108f43145a63c488f,A color sketch of a card. Heraclius Fournier.,Art Deco,design,1953
